                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.0575,                 1.0058,                 1.4827,                 0.7463,                0.78883,                0.78596,                0.45615,                 1.3797,                0.91706,                 1.9131,             0.00054478,             0.00054478,             0.00054478
                     36,                 1.0245,                0.93005,                 1.4646,                0.79388,                 0.7921,                0.80888,                0.45979,                 1.4876,                0.91422,                 2.0414,             0.00051177,             0.00051177,             0.00051177
                     37,                  1.068,                0.92551,                 1.4846,                0.76242,                0.73789,                0.78197,                0.46186,                 1.4344,                0.92963,                 2.0011,             0.00047876,             0.00047876,             0.00047876
                     38,                 1.0013,                0.86967,                 1.4324,                 0.7446,                0.79633,                0.77147,                 0.4407,                 1.5054,                0.94116,                 2.0762,             0.00044576,             0.00044576,             0.00044576
                     39,                 1.0141,                0.84679,                 1.4303,                0.75482,                0.76926,                0.76184,                0.45369,                 1.4562,                0.92935,                 2.0286,             0.00041275,             0.00041275,             0.00041275
                     40,                0.98119,                0.86869,                 1.4104,                0.75492,                0.81011,                0.80918,                0.46708,                 1.4078,                0.87733,                 2.0022,             0.00037974,             0.00037974,             0.00037974
                     41,                0.93025,                0.67261,                 1.4419,                0.79295,                0.81713,                0.78657,                0.47569,                 1.4007,                0.87711,                 2.0272,             0.00034674,             0.00034674,             0.00034674
                     42,                0.91854,                0.71298,                 1.4664,                0.78423,                0.79765,                0.80925,                 0.4601,                 1.4507,                0.92515,                 2.0396,             0.00031373,             0.00031373,             0.00031373
                     43,                0.89501,                0.65801,                 1.4286,                0.78703,                0.83964,                0.82706,                0.48189,                 1.4271,                0.88768,                 2.0051,             0.00028072,             0.00028072,             0.00028072
                     44,                0.86024,                0.61217,                 1.3875,                0.72654,                0.83656,                0.81508,                0.47178,                 1.3961,                0.92447,                  2.004,             0.00024772,             0.00024772,             0.00024772
                     45,                0.83415,                0.61571,                 1.3672,                0.72359,                0.81551,                 0.7874,                0.47959,                 1.4014,                0.86791,                 2.0493,             0.00021471,             0.00021471,             0.00021471
                     46,                0.83119,                0.57319,                 1.3637,                0.77874,                0.81951,                0.80895,                0.46962,                 1.4399,                0.85146,                 2.0943,              0.0001817,              0.0001817,              0.0001817
                     47,                0.82128,                0.58651,                 1.3656,                0.79882,                0.86305,                0.83749,                0.48291,                 1.4388,                0.85405,                 2.0743,              0.0001487,              0.0001487,              0.0001487
                     48,                0.77079,                 0.5501,                 1.3042,                0.82015,                0.83635,                0.83746,                0.49367,                 1.4377,                0.82471,                  2.082,             0.00011569,             0.00011569,             0.00011569
                     49,                0.79397,                0.56306,                 1.3359,                0.80743,                0.84227,                0.84407,                0.49933,                 1.4146,                0.82856,                 2.0519,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     50,                0.76665,                0.53928,                 1.3008,                0.82135,                0.82985,                 0.8472,                0.50284,                 1.4113,                0.82404,                 2.0733,             4.9677e-05,             4.9677e-05,             4.9677e-05
