                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6558,                 5.7788,                 2.0887,                0.91754,                0.27374,                0.43648,                0.22506,                 1.5489,                 3.9788,                 2.2279,             0.00053932,             0.00053932,             0.00053932
                      2,                 1.5199,                 3.2783,                 1.8611,                 0.3638,                0.56955,                 0.5253,                 0.2802,                 1.5787,                 2.1989,                 2.1364,              0.0010733,              0.0010733,              0.0010733
                      3,                 1.5322,                 2.3665,                 1.8675,                0.50155,                0.45841,                0.51163,                0.28429,                  1.583,                 1.9374,                 2.1185,              0.0015853,              0.0015853,              0.0015853
                      4,                  1.562,                 2.0136,                 1.8553,                0.38924,                0.62803,                0.54142,                0.26323,                 1.7726,                 2.2984,                 2.3327,               0.001568,               0.001568,               0.001568
                      5,                 1.5829,                 1.8075,                 1.8662,                0.56645,                0.61551,                0.58288,                0.30353,                 1.5772,                 2.0592,                 2.1124,               0.001535,               0.001535,               0.001535
                      6,                 1.4996,                 1.7118,                 1.7936,                0.60938,                0.74413,                0.67951,                0.36379,                 1.5705,                 1.5163,                 2.1166,               0.001502,               0.001502,               0.001502
                      7,                 1.4824,                 1.6008,                 1.7909,                0.60843,                 0.6332,                0.65611,                0.34437,                  1.544,                  1.552,                 2.0899,               0.001469,               0.001469,               0.001469
                      8,                 1.3952,                 1.5661,                 1.7426,                0.62445,                0.74257,                0.71409,                 0.3845,                 1.4767,                 1.3585,                 1.9845,               0.001436,               0.001436,               0.001436
                      9,                 1.4568,                 1.5973,                 1.7734,                0.70696,                0.66115,                0.71267,                0.37679,                  1.542,                 1.3578,                 2.0717,              0.0014029,              0.0014029,              0.0014029
                     10,                 1.4197,                 1.4873,                 1.7859,                0.62951,                0.71165,                0.67994,                0.36352,                 1.5298,                 1.2414,                 2.0161,              0.0013699,              0.0013699,              0.0013699
                     11,                 1.4135,                 1.4834,                 1.7554,                0.61272,                0.67895,                0.68348,                  0.386,                 1.4721,                 1.3075,                 2.0051,              0.0013369,              0.0013369,              0.0013369
                     12,                 1.3797,                 1.4331,                 1.7621,                0.63703,                0.71894,                0.74029,                0.40697,                 1.5093,                  1.272,                 2.0892,              0.0013039,              0.0013039,              0.0013039
                     13,                 1.3851,                 1.4334,                  1.739,                0.80603,                 0.7106,                0.78593,                0.40778,                 1.5177,                 1.1678,                 2.0109,              0.0012709,              0.0012709,              0.0012709
                     14,                 1.3212,                 1.3759,                 1.6827,                0.68998,                0.67316,                0.73179,                0.40494,                 1.5304,                 1.2475,                 1.9846,              0.0012379,              0.0012379,              0.0012379
                     15,                 1.3188,                 1.3698,                 1.6953,                0.64758,                0.68621,                0.69951,                0.39705,                 1.4712,                 1.1957,                 2.0494,              0.0012049,              0.0012049,              0.0012049
                     16,                 1.3435,                 1.3384,                 1.7044,                0.59932,                0.70077,                0.69681,                0.38872,                 1.4876,                 1.2936,                 1.9807,              0.0011719,              0.0011719,              0.0011719
                     17,                 1.2985,                 1.3295,                 1.6838,                0.67677,                0.82802,                0.77866,                0.43348,                 1.4001,                 1.0877,                 1.9088,              0.0011389,              0.0011389,              0.0011389
                     18,                 1.3078,                 1.2659,                  1.663,                0.66029,                 0.7249,                0.72308,                0.39196,                 1.5203,                  1.162,                 2.0141,              0.0011059,              0.0011059,              0.0011059
                     19,                 1.2816,                 1.2524,                 1.6555,                0.76987,                0.80532,                0.79991,                  0.419,                 1.4998,                 1.1117,                 1.9537,              0.0010729,              0.0010729,              0.0010729
                     20,                 1.2738,                 1.2548,                 1.6401,                0.69591,                0.78412,                0.75133,                0.44512,                  1.344,                 1.0677,                 1.8606,              0.0010399,              0.0010399,              0.0010399
                     21,                 1.2202,                 1.1567,                 1.5837,                0.66917,                0.76518,                0.76907,                0.43716,                 1.4247,                 1.0878,                 1.9303,              0.0010069,              0.0010069,              0.0010069
                     22,                 1.2429,                 1.2044,                 1.6078,                0.66005,                0.71973,                0.73452,                  0.417,                 1.4278,                 1.1805,                 1.9468,             0.00097386,             0.00097386,             0.00097386
                     23,                 1.2097,                 1.1826,                 1.5886,                0.78843,                0.75708,                0.80431,                0.46023,                 1.4295,                 1.1367,                 1.8968,             0.00094085,             0.00094085,             0.00094085
                     24,                 1.1774,                 1.1202,                 1.5706,                0.77581,                0.74836,                0.77312,                 0.4416,                 1.4792,                 1.0612,                 1.9721,             0.00090785,             0.00090785,             0.00090785
                     25,                  1.197,                 1.0877,                 1.5887,                 0.7655,                0.79959,                0.78424,                 0.4457,                  1.399,                 1.0793,                 1.8796,             0.00087484,             0.00087484,             0.00087484
                     26,                 1.1613,                 1.0671,                 1.5381,                0.75569,                0.81687,                0.80635,                0.45872,                  1.447,                 1.0283,                 1.9448,             0.00084184,             0.00084184,             0.00084184
                     27,                 1.1486,                 1.0601,                 1.5534,                0.80433,                 0.7249,                0.80563,                0.44709,                 1.5058,                 1.0628,                 2.0303,             0.00080883,             0.00080883,             0.00080883
                     28,                 1.1871,                 1.0498,                 1.5673,                0.68563,                0.80414,                0.76704,                0.43875,                 1.4794,                  1.018,                  1.953,             0.00077582,             0.00077582,             0.00077582
                     29,                 1.1299,                 1.0512,                 1.5134,                0.76712,                0.80362,                0.84687,                0.50061,                 1.3955,                0.93327,                 1.9054,             0.00074282,             0.00074282,             0.00074282
                     30,                 1.1216,                0.99064,                 1.5206,                 0.7168,                0.73166,                0.76501,                0.45937,                 1.3549,                 1.0057,                 1.8698,             0.00070981,             0.00070981,             0.00070981
                     31,                 1.1243,                 1.0145,                 1.5108,                0.80528,                0.76077,                0.83698,                0.47749,                 1.3896,                0.97286,                  1.946,              0.0006768,              0.0006768,              0.0006768
                     32,                 1.0815,                0.97835,                 1.4782,                0.74321,                 0.8214,                0.81795,                0.48508,                 1.4165,                0.93541,                 1.9406,              0.0006438,              0.0006438,              0.0006438
                     33,                 1.1196,                0.98384,                 1.5575,                 0.7377,                0.81543,                0.81841,                0.46244,                 1.3879,                0.93898,                 1.9364,             0.00061079,             0.00061079,             0.00061079
                     34,                 1.0586,                0.93905,                 1.4848,                0.72702,                0.74626,                0.76867,                0.44818,                 1.4072,                0.99723,                 1.9711,             0.00057778,             0.00057778,             0.00057778
                     35,                 1.0733,                0.97185,                  1.479,                0.71889,                0.78413,                0.78404,                0.46124,                 1.4036,                0.94714,                 1.9301,             0.00054478,             0.00054478,             0.00054478
                     36,                 1.0632,                0.91973,                 1.4732,                0.74419,                0.80414,                 0.7809,                0.45368,                 1.4991,                  1.006,                 2.0426,             0.00051177,             0.00051177,             0.00051177
                     37,                 1.0423,                0.91405,                 1.4416,                 0.7153,                0.83538,                0.77837,                0.47636,                 1.4048,                0.89023,                 1.9677,             0.00047876,             0.00047876,             0.00047876
