                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.3785,                  1.344,                  1.701,                0.62623,                0.75711,                0.75008,                0.41718,                 1.4586,                   1.16,                 1.9225,             0.00057778,             0.00057778,             0.00057778
                     35,                 1.3655,                 1.4045,                 1.6829,                0.64937,                0.75084,                0.73949,                0.41371,                 1.4425,                 1.1157,                 1.9294,             0.00054478,             0.00054478,             0.00054478
                     36,                 1.3456,                 1.2985,                 1.6739,                 0.7393,                0.74592,                0.79435,                0.44874,                 1.4641,                 1.1217,                 1.9086,             0.00051177,             0.00051177,             0.00051177
                     37,                 1.3381,                  1.304,                 1.6457,                0.69659,                 0.7901,                0.76402,                0.44102,                  1.384,                 1.1199,                 1.8499,             0.00047876,             0.00047876,             0.00047876
                     38,                  1.327,                 1.2461,                 1.6512,                0.71527,                 0.8058,                0.79983,                 0.4622,                 1.4298,                 1.0719,                 1.8737,             0.00044576,             0.00044576,             0.00044576
                     39,                 1.3056,                 1.2101,                 1.6361,                0.73086,                0.72916,                0.78463,                0.42411,                 1.4549,                 1.1218,                 1.9001,             0.00041275,             0.00041275,             0.00041275
                     40,                 1.2851,                 1.2544,                 1.6288,                0.69048,                0.80356,                0.76139,                0.44944,                  1.374,                 1.0907,                 1.8581,             0.00037974,             0.00037974,             0.00037974
                     41,                 1.2729,                 1.1027,                 1.7349,                0.76249,                0.75753,                0.79267,                0.46217,                  1.369,                 1.0667,                 1.8241,             0.00034674,             0.00034674,             0.00034674
                     42,                 1.2465,                 1.1027,                 1.7232,                0.71858,                0.78996,                0.79589,                0.45347,                 1.4567,                 1.0728,                 1.9203,             0.00031373,             0.00031373,             0.00031373
                     43,                 1.2203,                 1.0415,                 1.7215,                0.75398,                0.77738,                 0.7578,                0.43914,                 1.4022,                 1.0837,                 1.8746,             0.00028072,             0.00028072,             0.00028072
                     44,                  1.187,                0.99098,                 1.6717,                0.75836,                0.79729,                0.80854,                0.46457,                 1.3557,                 1.0517,                  1.836,             0.00024772,             0.00024772,             0.00024772
                     45,                 1.1777,                 1.0033,                  1.659,                0.76609,                0.83012,                0.82834,                0.46326,                 1.4193,                 1.0087,                 1.9069,             0.00021471,             0.00021471,             0.00021471
                     46,                 1.1487,                0.95908,                  1.646,                0.79715,                0.81739,                0.83515,                0.47589,                 1.3442,                 1.0196,                 1.8505,              0.0001817,              0.0001817,              0.0001817
                     47,                 1.1473,                0.94245,                 1.6567,                0.77877,                0.81037,                 0.8227,                0.46657,                 1.3729,                 1.0201,                 1.8557,              0.0001487,              0.0001487,              0.0001487
                     48,                 1.1078,                0.92422,                 1.6109,                0.80392,                 0.7779,                0.80698,                0.47787,                 1.3243,                 1.0386,                  1.813,             0.00011569,             0.00011569,             0.00011569
                     49,                 1.1197,                0.93023,                 1.6291,                0.79856,                0.80388,                0.84269,                0.47987,                  1.327,                0.97519,                 1.8251,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     50,                 1.1032,                0.91498,                    1.6,                0.78772,                0.78477,                0.81624,                0.47808,                 1.3344,                 0.9729,                 1.8297,             4.9677e-05,             4.9677e-05,             4.9677e-05
