                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 3.2456,                0.75826,                  1.194,                0.83001,                0.75259,                0.81997,                0.47912,                 3.7245,                0.94822,                 1.5016,             0.00029706,             0.00029706,             0.00029706
                     36,                 3.2432,                0.74171,                 1.1888,                0.82012,                0.75151,                0.80411,                 0.4774,                 3.7289,                0.96034,                 1.4991,             0.00027906,             0.00027906,             0.00027906
                     37,                 3.2367,                0.74324,                 1.1928,                0.78707,                 0.7782,                0.80429,                0.46941,                 3.7427,                0.96072,                 1.5154,             0.00026106,             0.00026106,             0.00026106
                     38,                 3.2181,                0.74031,                 1.1868,                0.81696,                0.74514,                0.80149,                0.47343,                 3.7291,                  0.954,                 1.4989,             0.00024307,             0.00024307,             0.00024307
                     39,                 3.2109,                0.73429,                  1.179,                0.81267,                0.75922,                 0.8063,                 0.4739,                 3.7323,                0.95762,                 1.5124,             0.00022507,             0.00022507,             0.00022507
                     40,                 3.2027,                 0.7252,                 1.1721,                0.82904,                0.75433,                0.80572,                  0.476,                 3.7339,                0.96087,                  1.513,             0.00020707,             0.00020707,             0.00020707
                     41,                 3.2166,                0.66389,                 1.1892,                0.79643,                0.76004,                0.80027,                0.47231,                 3.7337,                0.96083,                 1.5142,             0.00018907,             0.00018907,             0.00018907
                     42,                 3.2074,                0.64753,                 1.1892,                0.81832,                0.74609,                0.81112,                0.47676,                  3.732,                0.93827,                 1.5206,             0.00017107,             0.00017107,             0.00017107
                     43,                 3.1896,                 0.6271,                 1.1784,                0.83156,                0.75291,                0.81201,                0.48176,                 3.7281,                0.93357,                 1.5333,             0.00015308,             0.00015308,             0.00015308
                     44,                 3.1881,                0.62405,                 1.1797,                0.78829,                0.77271,                0.80554,                0.47986,                 3.7238,                0.93823,                 1.5153,             0.00013508,             0.00013508,             0.00013508
                     45,                  3.161,                0.60873,                 1.1627,                0.81435,                 0.7696,                0.81306,                0.47994,                 3.7341,                0.94034,                 1.5303,             0.00011708,             0.00011708,             0.00011708
                     46,                 3.1499,                0.60553,                 1.1556,                0.81797,                0.75483,                0.80802,                0.48219,                 3.7274,                0.94599,                   1.53,             9.9081e-05,             9.9081e-05,             9.9081e-05
                     47,                 3.1412,                0.58665,                 1.1494,                0.83242,                0.73961,                0.80527,                0.48268,                 3.7374,                0.94505,                 1.5353,             8.1083e-05,             8.1083e-05,             8.1083e-05
                     48,                 3.1294,                 0.5849,                 1.1457,                0.81479,                0.75357,                0.80455,                0.48015,                 3.7375,                0.94526,                 1.5405,             6.3085e-05,             6.3085e-05,             6.3085e-05
                     49,                  3.122,                0.57972,                  1.138,                0.82368,                0.75268,                0.80819,                0.48201,                 3.7313,                0.94752,                 1.5321,             4.5086e-05,             4.5086e-05,             4.5086e-05
                     50,                 3.1157,                0.57866,                 1.1358,                0.82664,                0.74665,                0.80188,                0.48084,                 3.7317,                0.95677,                 1.5355,             2.7088e-05,             2.7088e-05,             2.7088e-05
