                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.3884,                 1.3929,                 1.6791,                0.62786,                0.75323,                0.75695,                0.41843,                 1.4477,                 1.1533,                 1.9281,             0.00054478,             0.00054478,             0.00054478
                     36,                 1.3386,                 1.3122,                 1.6444,                0.70693,                0.75616,                0.78003,                0.42517,                 1.4895,                 1.0871,                 1.9193,             0.00051177,             0.00051177,             0.00051177
                     37,                 1.3452,                 1.3187,                 1.6324,                0.70415,                0.78087,                0.75383,                0.41361,                 1.4249,                 1.1324,                 1.8777,             0.00047876,             0.00047876,             0.00047876
                     38,                 1.3192,                 1.2595,                 1.6235,                0.70636,                0.73166,                0.79543,                0.44812,                 1.4068,                 1.0512,                  1.858,             0.00044576,             0.00044576,             0.00044576
                     39,                 1.2902,                 1.1787,                 1.5933,                 0.7418,                0.77191,                0.78163,                0.44251,                 1.4441,                 1.0518,                 1.8945,             0.00041275,             0.00041275,             0.00041275
                     40,                  1.293,                 1.2741,                 1.6095,                0.73242,                0.85009,                0.80586,                0.45596,                 1.3088,                 1.0754,                 1.8097,             0.00037974,             0.00037974,             0.00037974
                     41,                 1.2557,                 1.1375,                 1.7144,                0.72053,                0.75413,                0.76883,                0.45047,                 1.4179,                 1.1173,                 1.9071,             0.00034674,             0.00034674,             0.00034674
                     42,                 1.2479,                 1.1107,                 1.7134,                0.71366,                0.81389,                0.80375,                0.46509,                 1.3942,                 1.0387,                 1.8654,             0.00031373,             0.00031373,             0.00031373
                     43,                 1.2486,                 1.0648,                 1.7206,                 0.7385,                0.84284,                0.81386,                 0.4525,                 1.3644,                 1.0653,                 1.8256,             0.00028072,             0.00028072,             0.00028072
                     44,                 1.2242,                 1.0509,                  1.684,                 0.7589,                0.86514,                0.85165,                0.46805,                 1.4442,                0.98164,                 1.9361,             0.00024772,             0.00024772,             0.00024772
                     45,                 1.1818,                 1.0199,                 1.6514,                0.78455,                 0.8431,                0.83611,                0.47318,                 1.3626,                 1.0086,                 1.8323,             0.00021471,             0.00021471,             0.00021471
                     46,                 1.1531,                0.97488,                 1.6335,                0.79111,                0.85662,                 0.8412,                0.47335,                 1.3503,                0.98009,                 1.8448,              0.0001817,              0.0001817,              0.0001817
                     47,                 1.1482,                0.96854,                 1.6337,                0.77211,                0.82303,                0.82138,                0.47228,                 1.3582,                0.97637,                 1.8248,              0.0001487,              0.0001487,              0.0001487
                     48,                 1.1171,                0.95937,                 1.6165,                0.76749,                0.84337,                0.84671,                0.49629,                 1.3489,                0.97731,                 1.8448,             0.00011569,             0.00011569,             0.00011569
                     49,                 1.1255,                0.94831,                 1.6299,                0.77793,                0.88259,                0.85368,                0.49578,                  1.357,                0.94798,                 1.8621,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     50,                  1.105,                0.92238,                 1.5874,                0.79201,                0.82389,                0.83671,                0.48479,                 1.3289,                0.97362,                 1.8428,             4.9677e-05,             4.9677e-05,             4.9677e-05
