                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8072,                 4.4666,                 1.5755,                0.41646,                0.44987,                0.41148,                0.18235,                 1.9354,                 2.4712,                 1.8078,             0.00030174,             0.00030174,             0.00030174
                      2,                 1.7851,                 2.3425,                 1.5515,                0.58542,                0.50219,                0.51065,                0.24839,                    1.8,                 2.1874,                 1.6042,             0.00059276,             0.00059276,             0.00059276
                      3,                 1.7433,                 1.8323,                 1.5241,                0.55401,                0.57181,                0.57779,                0.27104,                 1.8313,                  1.726,                 1.6914,             0.00087179,             0.00087179,             0.00087179
                      4,                 1.7204,                 1.7189,                   1.52,                0.57424,                0.64693,                0.63549,                0.32772,                 1.7155,                  1.548,                 1.5369,             0.00085501,             0.00085501,             0.00085501
                      5,                 1.6843,                 1.6062,                 1.5133,                0.61417,                0.64194,                0.67353,                0.34129,                 1.7022,                 1.4715,                 1.5603,             0.00083701,             0.00083701,             0.00083701
                      6,                 1.6458,                 1.5371,                 1.4842,                0.62946,                0.68492,                0.69161,                 0.3658,                 1.6726,                  1.433,                 1.5316,             0.00081901,             0.00081901,             0.00081901
                      7,                   1.62,                 1.5003,                 1.4668,                0.63128,                0.63996,                0.67551,                0.34043,                 1.6931,                 1.5007,                 1.5473,             0.00080101,             0.00080101,             0.00080101
                      8,                 1.6018,                 1.4461,                 1.4629,                0.64697,                0.71722,                0.72764,                0.38858,                 1.6529,                 1.3267,                 1.5205,             0.00078301,             0.00078301,             0.00078301
                      9,                 1.5764,                 1.4087,                 1.4478,                0.68807,                0.71461,                0.74116,                0.39713,                 1.6305,                 1.2968,                 1.5065,             0.00076501,             0.00076501,             0.00076501
                     10,                 1.5799,                 1.3911,                 1.4548,                0.68587,                0.71441,                0.73963,                0.39469,                 1.6658,                 1.2842,                 1.5303,             0.00074702,             0.00074702,             0.00074702
                     11,                 1.5479,                 1.3597,                 1.4301,                0.68352,                0.67351,                0.72432,                 0.3827,                 1.6389,                 1.3151,                  1.505,             0.00072902,             0.00072902,             0.00072902
                     12,                 1.5406,                 1.3183,                 1.4306,                 0.7088,                0.69766,                0.75204,                0.41121,                 1.6159,                  1.255,                 1.5159,             0.00071102,             0.00071102,             0.00071102
                     13,                 1.5222,                 1.3142,                 1.4258,                0.69487,                0.71434,                0.75147,                0.41508,                 1.5766,                 1.3103,                 1.4823,             0.00069302,             0.00069302,             0.00069302
                     14,                 1.5242,                  1.301,                 1.4253,                0.71751,                0.73566,                0.77995,                 0.4403,                 1.5453,                 1.1774,                  1.449,             0.00067502,             0.00067502,             0.00067502
                     15,                 1.5124,                 1.2729,                 1.4094,                0.69691,                0.68445,                0.71539,                0.39139,                 1.6149,                 1.2743,                 1.5218,             0.00065703,             0.00065703,             0.00065703
                     16,                 1.4895,                 1.2526,                 1.4068,                0.70761,                0.70681,                0.72773,                0.40338,                 1.6415,                 1.2462,                 1.5315,             0.00063903,             0.00063903,             0.00063903
                     17,                 1.4811,                 1.2301,                 1.3952,                0.71644,                0.74294,                0.77276,                0.43121,                 1.5655,                 1.1717,                 1.4596,             0.00062103,             0.00062103,             0.00062103
                     18,                 1.4686,                 1.2179,                 1.3895,                0.72603,                0.75782,                 0.7802,                0.44221,                 1.5655,                 1.1433,                 1.4646,             0.00060303,             0.00060303,             0.00060303
                     19,                 1.4655,                 1.1967,                 1.3802,                0.73305,                0.75005,                0.78919,                0.43819,                 1.5603,                 1.1085,                 1.4507,             0.00058503,             0.00058503,             0.00058503
                     20,                 1.4579,                 1.2038,                 1.3716,                0.75291,                0.74824,                0.80099,                0.45338,                 1.5633,                 1.0851,                 1.4575,             0.00056703,             0.00056703,             0.00056703
                     21,                 1.4535,                 1.1819,                 1.3743,                0.77454,                0.73445,                 0.7944,                0.45575,                 1.5334,                 1.0957,                 1.4325,             0.00054904,             0.00054904,             0.00054904
                     22,                 1.4474,                 1.1735,                 1.3726,                 0.7458,                 0.7438,                0.79243,                0.45908,                 1.5199,                 1.1131,                 1.4277,             0.00053104,             0.00053104,             0.00053104
                     23,                 1.4387,                 1.1675,                 1.3678,                0.72146,                0.76073,                0.78447,                0.45714,                 1.5406,                 1.0938,                 1.4497,             0.00051304,             0.00051304,             0.00051304
                     24,                 1.4224,                  1.153,                  1.359,                0.75602,                0.75633,                0.80241,                0.45871,                 1.5239,                 1.0534,                  1.438,             0.00049504,             0.00049504,             0.00049504
                     25,                 1.4307,                 1.1295,                 1.3595,                  0.774,                0.75062,                0.81263,                0.46445,                 1.5357,                 1.0512,                 1.4368,             0.00047704,             0.00047704,             0.00047704
                     26,                 1.4175,                  1.116,                 1.3479,                0.76017,                0.75995,                  0.816,                0.46311,                 1.5424,                 1.0559,                 1.4404,             0.00045904,             0.00045904,             0.00045904
                     27,                 1.3987,                 1.1137,                 1.3438,                0.75786,                 0.7491,                0.80796,                0.46779,                 1.5087,                  1.051,                 1.4233,             0.00044105,             0.00044105,             0.00044105
                     28,                 1.3926,                  1.098,                 1.3369,                0.76749,                0.73904,                 0.8052,                0.47186,                 1.4884,                 1.0307,                 1.4149,             0.00042305,             0.00042305,             0.00042305
                     29,                 1.3882,                 1.0766,                 1.3332,                0.74514,                0.76225,                 0.8101,                0.47568,                  1.492,                 1.0505,                 1.4195,             0.00040505,             0.00040505,             0.00040505
                     30,                 1.3819,                 1.0756,                 1.3331,                0.74447,                0.79897,                0.82127,                0.47906,                 1.4888,                 1.0133,                 1.4104,             0.00038705,             0.00038705,             0.00038705
                     31,                 1.3678,                 1.0633,                 1.3307,                0.75983,                0.76469,                0.81589,                0.47579,                 1.5129,                  1.015,                 1.4176,             0.00036905,             0.00036905,             0.00036905
                     32,                 1.3596,                 1.0644,                 1.3171,                0.74549,                0.80002,                0.82312,                0.47905,                 1.5031,                0.98957,                 1.4047,             0.00035106,             0.00035106,             0.00035106
                     33,                 1.3517,                 1.0422,                  1.317,                0.78102,                0.78452,                0.82829,                0.48515,                 1.4958,                0.98377,                 1.4109,             0.00033306,             0.00033306,             0.00033306
                     34,                 1.3349,                 1.0273,                 1.3082,                0.77117,                0.76565,                0.81512,                0.48009,                 1.5097,                 1.0139,                 1.4192,             0.00031506,             0.00031506,             0.00031506
                     35,                 1.3328,                 1.0106,                 1.3039,                 0.7703,                0.78237,                0.82184,                0.48157,                 1.4934,                0.98933,                 1.4128,             0.00029706,             0.00029706,             0.00029706
                     36,                 1.3332,                 1.0036,                 1.3008,                0.77239,                0.77697,                0.82673,                0.48059,                 1.5038,                0.99884,                 1.4164,             0.00027906,             0.00027906,             0.00027906
                     37,                  1.322,                 0.9897,                 1.2986,                0.74187,                0.80565,                0.82691,                0.48735,                 1.4923,                0.97749,                 1.4136,             0.00026106,             0.00026106,             0.00026106
                     38,                 1.3111,                0.98346,                 1.2932,                0.77713,                0.79257,                0.82513,                0.48275,                 1.5093,                0.97564,                 1.4174,             0.00024307,             0.00024307,             0.00024307
                     39,                 1.3037,                0.97483,                 1.2877,                0.77223,                0.80087,                0.82317,                0.48407,                 1.5022,                  0.973,                 1.4187,             0.00022507,             0.00022507,             0.00022507
                     40,                 1.2946,                0.95389,                 1.2723,                0.78559,                0.78775,                0.83033,                 0.4875,                  1.512,                0.96615,                  1.431,             0.00020707,             0.00020707,             0.00020707
                     41,                  1.311,                0.90874,                 1.3093,                0.80136,                0.78558,                0.83376,                0.48833,                 1.4957,                0.94778,                 1.4202,             0.00018907,             0.00018907,             0.00018907
                     42,                 1.3001,                0.88284,                 1.3054,                0.78157,                 0.7984,                0.83373,                0.48954,                 1.5016,                0.94692,                 1.4219,             0.00017107,             0.00017107,             0.00017107
                     43,                 1.2911,                0.87477,                  1.303,                0.80431,                0.80523,                0.84326,                0.49363,                 1.5027,                0.93154,                  1.425,             0.00015308,             0.00015308,             0.00015308
                     44,                 1.2787,                 0.8648,                 1.2986,                 0.8031,                0.79914,                0.83433,                0.49954,                 1.4933,                0.92724,                  1.421,             0.00013508,             0.00013508,             0.00013508
                     45,                 1.2599,                0.83261,                  1.282,                0.82729,                0.78349,                0.84227,                0.49556,                 1.5097,                0.93532,                 1.4307,             0.00011708,             0.00011708,             0.00011708
                     46,                 1.2496,                0.82589,                 1.2731,                0.79282,                0.79948,                0.83969,                0.49531,                 1.5086,                0.92758,                  1.424,             9.9081e-05,             9.9081e-05,             9.9081e-05
                     47,                 1.2414,                0.79799,                 1.2695,                0.81839,                0.80025,                0.83889,                0.49608,                 1.5101,                0.92303,                 1.4332,             8.1083e-05,             8.1083e-05,             8.1083e-05
                     48,                 1.2318,                0.79313,                 1.2674,                0.80309,                0.79605,                0.83979,                0.49654,                 1.5111,                0.92099,                 1.4339,             6.3085e-05,             6.3085e-05,             6.3085e-05
                     49,                 1.2176,                0.78342,                  1.252,                0.80136,                0.79922,                0.84293,                0.49739,                 1.5098,                0.92396,                 1.4271,             4.5086e-05,             4.5086e-05,             4.5086e-05
                     50,                 1.2059,                0.77966,                 1.2478,                0.79873,                0.80156,                0.83978,                0.49798,                 1.5134,                0.92542,                 1.4341,             2.7088e-05,             2.7088e-05,             2.7088e-05
