                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                 1.5289,                 1.1552,                 1.4567,                0.74501,                0.75584,                0.79449,                0.47253,                 1.4803,                0.97212,                 1.4577,              0.0089605,              0.0089605,              0.0089605
                     23,                 1.5289,                 1.1558,                 1.4515,                0.74145,                0.76349,                0.79725,                0.47481,                 1.4789,                0.97436,                 1.4577,               0.008911,               0.008911,               0.008911
                     24,                 1.5298,                 1.1571,                 1.4529,                0.74642,                0.76013,                0.79885,                 0.4759,                  1.478,                 0.9761,                 1.4591,              0.0088615,              0.0088615,              0.0088615
                     25,                 1.5264,                 1.1383,                 1.4462,                0.74521,                0.75973,                0.79822,                0.47735,                 1.4784,                0.97173,                  1.459,               0.008812,               0.008812,               0.008812
                     26,                 1.5209,                 1.1277,                 1.4442,                0.74222,                0.76518,                0.79746,                0.47693,                 1.4796,                0.97084,                 1.4581,              0.0087625,              0.0087625,              0.0087625
                     27,                 1.5191,                 1.1333,                 1.4373,                0.74871,                0.75936,                0.79861,                0.47892,                 1.4778,                0.96874,                 1.4556,               0.008713,               0.008713,               0.008713
                     28,                  1.515,                 1.1281,                  1.436,                0.75015,                0.75947,                0.79679,                0.47846,                 1.4776,                0.96645,                  1.454,              0.0086635,              0.0086635,              0.0086635
                     29,                 1.5146,                 1.1257,                 1.4437,                0.74819,                0.76281,                0.79664,                0.47868,                 1.4765,                0.96757,                  1.455,               0.008614,               0.008614,               0.008614
                     30,                 1.5165,                 1.1195,                 1.4332,                0.74299,                0.76387,                0.79721,                0.47937,                 1.4751,                0.96813,                 1.4534,              0.0085645,              0.0085645,              0.0085645
                     31,                 1.5089,                 1.1174,                 1.4376,                0.74294,                0.77085,                0.79773,                0.48041,                 1.4747,                0.96816,                 1.4537,               0.008515,               0.008515,               0.008515
                     32,                 1.5127,                 1.1138,                 1.4411,                0.73835,                0.76525,                0.79743,                0.47975,                 1.4745,                0.96779,                 1.4542,              0.0084655,              0.0084655,              0.0084655
                     33,                 1.5054,                  1.117,                 1.4387,                 0.7371,                0.76167,                0.79738,                0.47994,                 1.4739,                 0.9682,                 1.4542,               0.008416,               0.008416,               0.008416
                     34,                 1.5052,                 1.1128,                 1.4426,                0.74076,                0.76246,                0.79831,                0.48096,                 1.4738,                0.96747,                 1.4547,              0.0083665,              0.0083665,              0.0083665
                     35,                 1.4977,                 1.1047,                 1.4322,                0.73855,                0.76521,                0.80025,                0.48075,                 1.4731,                0.96651,                 1.4546,               0.008317,               0.008317,               0.008317
                     36,                 1.5015,                 1.1085,                 1.4319,                0.73754,                0.76504,                 0.8003,                0.48221,                 1.4729,                0.96664,                 1.4545,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.5006,                 1.0986,                 1.4414,                0.73934,                0.76666,                0.79943,                0.48257,                 1.4727,                0.96626,                 1.4549,               0.008218,               0.008218,               0.008218
                     38,                 1.4995,                 1.1021,                 1.4304,                0.73809,                0.76611,                0.80017,                0.48299,                  1.473,                0.96649,                 1.4553,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.4964,                 1.0958,                 1.4264,                0.73797,                0.76633,                0.80051,                 0.4834,                 1.4725,                0.96676,                 1.4551,               0.008119,               0.008119,               0.008119
                     40,                 1.4972,                 1.0928,                 1.4315,                0.73836,                0.76481,                0.80054,                0.48461,                  1.472,                0.96607,                  1.455,              0.0080695,              0.0080695,              0.0080695
