                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.6623,                 6.7647,                 3.4021,                0.40318,                0.43218,                0.31096,                0.12024,                 2.2323,                 2.4153,                 2.7768,             0.00030237,             0.00030237,             0.00030237
                      2,                 2.1146,                 3.7616,                 2.5457,                0.39647,                0.52583,                0.40546,                0.17072,                 2.0519,                 2.1455,                 2.4552,             0.00059338,             0.00059338,             0.00059338
                      3,                 1.9704,                 2.4807,                 2.3331,                0.47497,                0.46499,                0.43707,                0.19517,                 1.9158,                 2.0389,                 2.3165,              0.0008724,              0.0008724,              0.0008724
                      4,                 1.8914,                 2.1061,                 2.2255,                0.49212,                0.59979,                 0.5364,                 0.2415,                 1.8533,                 1.8202,                 2.1902,             0.00085501,             0.00085501,             0.00085501
                      5,                 1.8276,                 1.9249,                 2.1301,                0.55993,                0.61791,                0.60536,                0.29603,                 1.8112,                 1.6882,                 2.1302,             0.00083701,             0.00083701,             0.00083701
                      6,                 1.7815,                 1.8103,                 2.0743,                0.58055,                0.66337,                0.66582,                0.30844,                 1.7701,                 1.6022,                 2.1048,             0.00081901,             0.00081901,             0.00081901
                      7,                 1.7362,                  1.724,                 2.0261,                0.62731,                0.61313,                0.64268,                0.31649,                 1.7915,                   1.56,                 2.0931,             0.00080101,             0.00080101,             0.00080101
                      8,                  1.706,                 1.6594,                 1.9825,                0.65637,                0.65883,                0.69206,                0.36714,                 1.6956,                 1.4636,                 1.9705,             0.00078301,             0.00078301,             0.00078301
                      9,                 1.6836,                 1.6413,                 1.9684,                0.66464,                0.65215,                0.69141,                0.36287,                 1.6827,                 1.4184,                 1.9838,             0.00076501,             0.00076501,             0.00076501
                     10,                 1.6511,                 1.5675,                 1.9357,                0.64458,                 0.6904,                0.69383,                0.36601,                 1.6815,                 1.3982,                 1.9662,             0.00074702,             0.00074702,             0.00074702
                     11,                  1.659,                 1.5754,                 1.9218,                0.67189,                0.67923,                 0.7007,                0.37912,                 1.6716,                 1.3839,                 1.9321,             0.00072902,             0.00072902,             0.00072902
                     12,                  1.633,                 1.5031,                 1.8843,                 0.6677,                0.67157,                0.71862,                0.37578,                 1.6612,                 1.3833,                 1.9519,             0.00071102,             0.00071102,             0.00071102
                     13,                 1.6117,                 1.4948,                 1.8642,                0.63938,                0.72288,                 0.7292,                0.39338,                 1.6252,                 1.3491,                 1.8832,             0.00069302,             0.00069302,             0.00069302
                     14,                 1.6036,                 1.4555,                 1.8596,                0.64722,                0.72942,                0.72262,                0.39909,                 1.6225,                 1.3164,                 1.8755,             0.00067502,             0.00067502,             0.00067502
                     15,                 1.6019,                  1.443,                 1.8409,                0.68981,                0.73494,                0.74736,                0.40757,                 1.6168,                 1.2979,                 1.8603,             0.00065703,             0.00065703,             0.00065703
                     16,                 1.5669,                  1.414,                 1.8197,                0.67834,                0.68893,                0.73715,                0.39541,                 1.6256,                  1.303,                  1.874,             0.00063903,             0.00063903,             0.00063903
                     17,                 1.5549,                 1.3943,                 1.8134,                0.72247,                0.70482,                0.76687,                0.42077,                 1.5763,                 1.2518,                 1.8334,             0.00062103,             0.00062103,             0.00062103
                     18,                 1.5532,                 1.3863,                 1.7936,                0.72537,                0.72814,                0.76811,                0.42651,                 1.5792,                 1.2267,                   1.84,             0.00060303,             0.00060303,             0.00060303
                     19,                 1.5405,                 1.3577,                 1.7851,                 0.7111,                0.75492,                0.78141,                0.43078,                 1.5756,                 1.1844,                 1.8349,             0.00058503,             0.00058503,             0.00058503
                     20,                 1.5307,                 1.3493,                 1.7833,                0.71942,                0.73373,                0.77134,                0.43168,                 1.5485,                 1.2093,                 1.8301,             0.00056703,             0.00056703,             0.00056703
                     21,                  1.518,                 1.3206,                 1.7641,                0.73221,                0.75043,                0.77838,                0.44219,                 1.5738,                 1.1909,                 1.8264,             0.00054904,             0.00054904,             0.00054904
                     22,                 1.5061,                 1.3136,                 1.7604,                0.71185,                0.71472,                0.76368,                0.43149,                 1.5686,                 1.2072,                 1.8119,             0.00053104,             0.00053104,             0.00053104
                     23,                 1.4948,                 1.2884,                 1.7438,                0.74317,                0.72975,                0.78921,                0.43443,                 1.6017,                 1.1694,                 1.8332,             0.00051304,             0.00051304,             0.00051304
                     24,                 1.4861,                 1.2788,                 1.7406,                0.73324,                0.74519,                0.79306,                0.45115,                 1.5257,                 1.1476,                 1.8066,             0.00049504,             0.00049504,             0.00049504
