                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.9514,                 7.2861,                 3.6949,                0.28772,                0.35637,                0.24104,                0.09095,                 2.3154,                 2.4646,                 3.0098,              0.0033264,              0.0033264,              0.0033264
                      2,                 2.1964,                  4.219,                 2.7592,                0.37509,                0.34949,                0.27605,                 0.1207,                  2.154,                 2.6804,                 2.6719,              0.0066268,              0.0066268,              0.0066268
                      3,                 2.0621,                 2.9066,                 2.5144,                0.28224,                0.37932,                0.25619,                0.10773,                 2.1316,                 3.2276,                  2.585,              0.0098941,              0.0098941,              0.0098941
                      4,                 1.9671,                  2.375,                 2.3664,                0.43517,                0.49946,                0.42311,                0.18317,                 1.9721,                 2.1077,                 2.3272,              0.0098515,              0.0098515,              0.0098515
                      5,                  1.891,                 2.0922,                 2.2299,                0.42642,                0.49501,                0.45185,                0.20302,                 2.0607,                 2.2481,                 2.4186,               0.009802,               0.009802,               0.009802
                      6,                 1.8317,                 1.9598,                 2.1654,                0.44706,                0.37735,                0.36782,                0.15769,                 2.1561,                 2.5545,                 2.5038,              0.0097525,              0.0097525,              0.0097525
                      7,                 1.7799,                 1.8545,                 2.0935,                0.56976,                0.62623,                0.61828,                 0.3002,                 1.7801,                 1.6227,                 2.1224,               0.009703,               0.009703,               0.009703
                      8,                 1.7471,                 1.7982,                 2.0562,                0.57544,                0.66084,                0.66201,                0.31738,                 1.7494,                  1.568,                 2.1033,              0.0096535,              0.0096535,              0.0096535
                      9,                 1.7307,                 1.7416,                 2.0349,                0.67715,                0.64398,                0.67497,                0.34015,                 1.7578,                 1.5358,                 2.0923,               0.009604,               0.009604,               0.009604
                     10,                 1.7075,                 1.6866,                 1.9982,                0.64307,                0.65924,                0.67071,                0.33981,                 1.7589,                 1.4958,                 2.0888,              0.0095545,              0.0095545,              0.0095545
                     11,                 1.7001,                 1.6847,                 1.9755,                0.64878,                0.68688,                0.68916,                0.35916,                 1.6865,                 1.4744,                 1.9935,               0.009505,               0.009505,               0.009505
                     12,                 1.6845,                  1.623,                 1.9566,                0.72259,                0.66208,                 0.7193,                 0.3736,                 1.6789,                   1.43,                 1.9814,              0.0094555,              0.0094555,              0.0094555
                     13,                 1.6566,                 1.5939,                 1.9216,                0.68977,                0.67187,                0.72872,                0.38328,                 1.6647,                 1.3892,                 1.9757,               0.009406,               0.009406,               0.009406
                     14,                 1.6448,                 1.5804,                 1.9116,                   0.67,                0.63993,                0.68622,                0.36493,                 1.6356,                 1.4481,                 1.9627,              0.0093565,              0.0093565,              0.0093565
                     15,                 1.6463,                 1.5539,                  1.908,                0.68335,                0.69424,                0.70939,                0.37993,                 1.6684,                 1.3788,                 1.9891,               0.009307,               0.009307,               0.009307
                     16,                 1.6229,                 1.5211,                 1.8892,                0.57529,                0.50691,                0.55239,                0.27072,                 1.9728,                 3.5352,                 2.2895,              0.0092575,              0.0092575,              0.0092575
                     17,                  1.608,                 1.5109,                 1.8713,                 0.6787,                0.66139,                0.69225,                0.34581,                 1.7214,                 1.4539,                 2.0188,               0.009208,               0.009208,               0.009208
                     18,                 1.5984,                 1.4876,                  1.863,                0.71419,                0.72645,                0.74644,                 0.3998,                 1.6485,                 1.2918,                 1.9521,              0.0091585,              0.0091585,              0.0091585
                     19,                 1.5945,                 1.4557,                 1.8423,                 0.6878,                0.72223,                0.74456,                0.40601,                  1.614,                 1.2796,                 1.9038,               0.009109,               0.009109,               0.009109
                     20,                 1.5903,                 1.4524,                  1.846,                0.70349,                0.71607,                0.75087,                 0.4125,                  1.606,                 1.2823,                 1.8924,              0.0090595,              0.0090595,              0.0090595
                     21,                  1.584,                 1.4411,                 1.8315,                 0.7499,                0.69628,                0.76671,                 0.4241,                 1.6274,                  1.247,                 1.9342,                0.00901,                0.00901,                0.00901
                     22,                 1.5847,                 1.4299,                 1.8332,                0.70673,                0.73598,                0.76351,                0.41923,                 1.6018,                 1.2793,                 1.8844,              0.0089605,              0.0089605,              0.0089605
                     23,                 1.5646,                 1.4026,                 1.8136,                0.74151,                0.70666,                0.76517,                0.42487,                 1.5958,                 1.2448,                 1.9063,               0.008911,               0.008911,               0.008911
                     24,                 1.5488,                 1.3914,                 1.7987,                0.71125,                 0.7146,                0.75955,                0.42601,                 1.5961,                 1.2542,                 1.8971,              0.0088615,              0.0088615,              0.0088615
                     25,                 1.5567,                 1.3891,                  1.807,                0.74626,                0.71126,                0.75794,                0.42299,                 1.6121,                 1.2466,                 1.9029,               0.008812,               0.008812,               0.008812
                     26,                 1.5495,                 1.3701,                 1.7925,                0.70758,                0.70722,                0.74212,                0.42494,                  1.555,                 1.2873,                 1.8614,              0.0087625,              0.0087625,              0.0087625
                     27,                 1.5461,                 1.3782,                 1.7875,                0.74841,                0.72692,                0.77785,                0.42546,                 1.5738,                 1.2073,                 1.8646,               0.008713,               0.008713,               0.008713
                     28,                 1.5356,                 1.3671,                 1.7924,                0.73521,                0.72272,                0.76949,                0.43701,                 1.5673,                 1.2168,                 1.8843,              0.0086635,              0.0086635,              0.0086635
                     29,                 1.5318,                 1.3376,                 1.7714,                0.73717,                0.73968,                0.78401,                0.44252,                 1.5791,                 1.1801,                 1.8565,               0.008614,               0.008614,               0.008614
                     30,                 1.5231,                 1.3359,                  1.773,                 0.7341,                0.71247,                0.75855,                0.43265,                 1.5612,                   1.25,                 1.8877,              0.0085645,              0.0085645,              0.0085645
                     31,                 1.5295,                  1.332,                 1.7715,                0.75207,                0.71655,                0.77597,                0.44079,                 1.5596,                 1.1713,                   1.84,               0.008515,               0.008515,               0.008515
                     32,                 1.5175,                 1.3131,                 1.7538,                0.73858,                0.72637,                0.77794,                0.43768,                  1.554,                 1.2224,                 1.8374,              0.0084655,              0.0084655,              0.0084655
                     33,                 1.5241,                 1.3175,                 1.7455,                0.76488,                0.75435,                0.80205,                 0.4605,                 1.5377,                 1.1193,                 1.7974,               0.008416,               0.008416,               0.008416
                     34,                 1.5095,                 1.2977,                 1.7351,                0.75647,                0.76413,                0.80201,                0.46047,                 1.5603,                  1.122,                 1.8297,              0.0083665,              0.0083665,              0.0083665
                     35,                 1.5111,                 1.2878,                 1.7498,                0.74778,                0.75779,                0.79083,                0.45032,                 1.5549,                 1.1421,                 1.8324,               0.008317,               0.008317,               0.008317
                     36,                 1.4951,                 1.2805,                 1.7318,                0.72421,                0.74457,                0.78493,                0.44011,                  1.576,                 1.1748,                 1.8603,              0.0082675,              0.0082675,              0.0082675
