                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6461,                 5.9853,                 2.0518,                 0.8399,                0.30126,                0.42936,                0.21998,                 1.6239,                 3.8946,                 2.1207,             0.00053932,             0.00053932,             0.00053932
                      2,                 1.4979,                 3.2859,                 1.8214,                0.55976,                0.59221,                0.56835,                0.30801,                 1.5805,                 1.7982,                 2.1005,              0.0010733,              0.0010733,              0.0010733
                      3,                 1.5389,                 2.3348,                 1.8429,                0.33073,                0.50772,                0.46848,                0.25601,                 1.6616,                 2.2237,                 2.1985,              0.0015853,              0.0015853,              0.0015853
                      4,                 1.5802,                  1.976,                 1.8598,                0.44787,                0.58696,                 0.5384,                0.24662,                 1.7318,                  1.918,                 2.2289,               0.001568,               0.001568,               0.001568
                      5,                 1.5816,                 1.8737,                 1.8946,                0.48592,                0.64619,                0.57379,                0.30814,                 1.6175,                 1.6047,                  2.111,               0.001535,               0.001535,               0.001535
                      6,                 1.4926,                 1.7392,                 1.8082,                0.51303,                0.59769,                0.57808,                0.29473,                 1.6144,                 1.4809,                 2.1533,               0.001502,               0.001502,               0.001502
                      7,                 1.4547,                 1.6387,                 1.7918,                0.58624,                0.63714,                0.63239,                0.34088,                 1.4811,                 1.9829,                  1.989,               0.001469,               0.001469,               0.001469
                      8,                 1.4263,                 1.6028,                 1.7622,                0.52606,                0.69007,                0.59902,                0.31097,                 1.7513,                 1.7322,                  2.246,               0.001436,               0.001436,               0.001436
                      9,                 1.4411,                  1.596,                 1.7817,                0.65105,                0.72002,                0.72474,                0.38818,                  1.422,                 1.3626,                 1.9292,              0.0014029,              0.0014029,              0.0014029
                     10,                 1.3986,                 1.4981,                 1.7637,                0.57272,                 0.6927,                0.67309,                0.39205,                 1.4651,                 1.3714,                 1.9952,              0.0013699,              0.0013699,              0.0013699
                     11,                 1.4053,                 1.5003,                 1.7663,                0.58654,                0.79063,                0.73092,                0.40607,                  1.421,                 1.2263,                 1.9396,              0.0013369,              0.0013369,              0.0013369
                     12,                  1.384,                 1.4537,                 1.7761,                0.47596,                0.68077,                0.62744,                 0.3606,                   1.53,                 1.4551,                 2.0072,              0.0013039,              0.0013039,              0.0013039
                     13,                 1.4144,                 1.4857,                  1.759,                0.73372,                0.77738,                0.78763,                0.45774,                 1.4173,                 1.1015,                 1.9388,              0.0012709,              0.0012709,              0.0012709
                     14,                  1.332,                  1.364,                 1.6892,                 0.7606,                0.73605,                0.77727,                0.40578,                 1.6121,                 1.2253,                 2.0478,              0.0012379,              0.0012379,              0.0012379
                     15,                 1.3587,                 1.3901,                 1.7204,                0.68512,                0.74491,                0.73747,                0.40128,                 1.5235,                 1.2589,                  2.088,              0.0012049,              0.0012049,              0.0012049
                     16,                 1.3294,                 1.2924,                 1.6977,                0.72702,                0.68621,                0.75243,                0.43031,                 1.4678,                 1.1407,                 1.9794,              0.0011719,              0.0011719,              0.0011719
