                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.4463,                 1.1787,                 1.3762,                0.74786,                0.76124,                0.80628,                0.46302,                  1.521,                 1.0963,                 1.4361,               0.008317,               0.008317,               0.008317
                     36,                 1.4581,                 1.1806,                 1.3801,                0.76547,                0.75525,                0.80832,                0.45834,                 1.5253,                 1.0724,                 1.4482,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.4449,                  1.172,                 1.3729,                0.77974,                 0.7421,                0.80496,                0.46732,                 1.5251,                 1.0371,                 1.4413,               0.008218,               0.008218,               0.008218
                     38,                 1.4422,                 1.1737,                 1.3747,                0.78427,                 0.7523,                0.81046,                0.47198,                 1.4968,                 1.0423,                 1.4228,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.4424,                 1.1615,                 1.3752,                0.80373,                0.73582,                0.80881,                0.46748,                 1.5114,                 1.0459,                   1.44,               0.008119,               0.008119,               0.008119
                     40,                 1.4372,                 1.1455,                 1.3608,                0.77368,                0.74945,                0.80272,                0.47248,                  1.515,                 1.0462,                 1.4302,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.4368,                 1.1456,                 1.3627,                0.78021,                0.77569,                0.81823,                0.47567,                 1.5223,                 1.0302,                 1.4347,                0.00802,                0.00802,                0.00802
                     42,                  1.431,                 1.1411,                 1.3725,                0.78326,                0.75819,                0.82056,                0.47765,                 1.5006,                 1.0159,                 1.4288,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.4273,                 1.1173,                 1.3611,                0.76305,                0.77438,                0.82665,                0.47316,                 1.5182,                 1.0224,                 1.4301,               0.007921,               0.007921,               0.007921
                     44,                 1.4106,                 1.1168,                 1.3564,                0.76012,                0.78755,                0.81866,                 0.4791,                 1.5063,                 1.0114,                  1.432,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.4171,                 1.1279,                 1.3534,                 0.7766,                0.78737,                0.82739,                0.48069,                 1.4999,                  1.007,                 1.4225,               0.007822,               0.007822,               0.007822
                     46,                  1.413,                  1.116,                  1.358,                0.79246,                0.75332,                0.81742,                0.47814,                 1.4821,                0.99784,                 1.4087,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.4004,                 1.1185,                 1.3497,                0.78022,                0.76539,                0.81992,                0.47754,                 1.4943,                  1.006,                 1.4287,               0.007723,               0.007723,               0.007723
                     48,                 1.4076,                 1.1008,                 1.3516,                0.77475,                0.79154,                0.82463,                0.48394,                 1.5049,                0.98312,                 1.4231,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.4035,                 1.0832,                 1.3421,                0.82769,                0.75692,                0.82742,                0.48171,                 1.5217,                 0.9896,                 1.4432,               0.007624,               0.007624,               0.007624
                     50,                 1.3961,                 1.0824,                 1.3449,                0.83044,                0.76061,                0.83352,                0.48813,                 1.4882,                0.99234,                 1.4155,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.4007,                  1.084,                  1.346,                 0.8013,                0.76365,                0.82727,                0.48839,                 1.4962,                0.98883,                 1.4327,               0.007525,               0.007525,               0.007525
                     52,                 1.3874,                 1.0784,                 1.3404,                0.79449,                0.78267,                0.82747,                0.48356,                 1.5132,                 0.9777,                 1.4263,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.3918,                 1.0779,                 1.3437,                0.79471,                0.78292,                0.83427,                0.48847,                 1.5009,                0.97224,                 1.4321,               0.007426,               0.007426,               0.007426
                     54,                 1.3867,                 1.0661,                 1.3374,                0.80141,                0.76377,                 0.8301,                0.48451,                 1.5056,                0.96895,                 1.4434,              0.0073765,              0.0073765,              0.0073765
                     55,                   1.38,                 1.0549,                 1.3374,                0.80879,                0.79106,                0.84379,                0.49354,                 1.5054,                0.96139,                 1.4354,               0.007327,               0.007327,               0.007327
                     56,                 1.3746,                 1.0429,                 1.3283,                0.79729,                0.79348,                0.83306,                0.49396,                 1.4947,                0.95875,                 1.4183,              0.0072775,              0.0072775,              0.0072775
                     57,                  1.371,                 1.0437,                 1.3287,                0.81572,                0.79907,                0.84104,                 0.4947,                  1.492,                0.94793,                 1.4125,               0.007228,               0.007228,               0.007228
                     58,                 1.3625,                 1.0293,                 1.3229,                0.80218,                0.78109,                0.83959,                0.49987,                 1.5055,                0.95673,                 1.4268,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.3739,                 1.0384,                 1.3299,                0.80167,                0.78512,                0.83685,                0.49191,                 1.5018,                0.95835,                  1.429,               0.007129,               0.007129,               0.007129
                     60,                 1.3594,                 1.0354,                 1.3262,                0.81639,                 0.7794,                0.83796,                0.49309,                 1.5079,                0.94692,                 1.4289,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.3566,                  1.015,                 1.3177,                0.79913,                0.78909,                 0.8351,                0.49321,                 1.5043,                0.95636,                  1.433,                0.00703,                0.00703,                0.00703
                     62,                 1.3516,                 1.0181,                  1.322,                0.79406,                0.79705,                0.83539,                 0.4899,                 1.5119,                0.95224,                 1.4372,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.3495,                 1.0155,                 1.3106,                0.80896,                0.78671,                0.82975,                0.49042,                 1.5096,                0.95179,                 1.4257,               0.006931,               0.006931,               0.006931
                     64,                 1.3505,                 1.0016,                 1.3134,                  0.815,                0.78121,                0.84027,                0.49124,                 1.5103,                0.92326,                 1.4341,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.3417,                 1.0085,                 1.3093,                0.80973,                 0.7803,                0.83875,                0.49303,                 1.5015,                0.94518,                 1.4114,               0.006832,               0.006832,               0.006832
