                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.801,                 4.5978,                 1.6036,                0.46634,                0.55243,                0.49004,                0.21107,                 1.8877,                 2.1617,                 1.7341,             0.00030174,             0.00030174,             0.00030174
                      2,                 1.7779,                  2.389,                  1.578,                0.59308,                 0.5387,                0.58257,                0.27921,                  1.768,                 1.8876,                 1.6329,             0.00059276,             0.00059276,             0.00059276
                      3,                 1.7282,                 1.8455,                 1.5596,                0.52645,                0.54892,                0.53254,                 0.2521,                 1.8236,                  1.807,                 1.7155,             0.00087179,             0.00087179,             0.00087179
                      4,                  1.715,                 1.7303,                 1.5602,                0.61306,                0.61445,                 0.6323,                 0.3145,                 1.7622,                 1.5106,                 1.5777,             0.00085501,             0.00085501,             0.00085501
                      5,                 1.6833,                 1.6303,                 1.5432,                0.61348,                0.66441,                 0.6794,                0.34544,                 1.6895,                 1.4488,                  1.579,             0.00083701,             0.00083701,             0.00083701
                      6,                  1.643,                 1.5443,                 1.5218,                0.59739,                0.66637,                0.68155,                0.35299,                 1.7072,                 1.4253,                 1.5817,             0.00081901,             0.00081901,             0.00081901
                      7,                 1.6255,                 1.5005,                 1.4973,                0.65467,                0.66018,                0.68546,                0.33946,                 1.6565,                 1.4386,                 1.5629,             0.00080101,             0.00080101,             0.00080101
                      8,                 1.6013,                 1.4558,                  1.486,                0.70751,                0.68648,                0.73047,                0.38068,                 1.6652,                 1.3503,                 1.5789,             0.00078301,             0.00078301,             0.00078301
                      9,                 1.5714,                  1.413,                 1.4682,                0.69497,                0.67651,                 0.7108,                0.38193,                 1.6326,                 1.3341,                 1.5137,             0.00076501,             0.00076501,             0.00076501
                     10,                 1.5787,                  1.386,                  1.473,                0.72339,                 0.7242,                0.76044,                0.40549,                  1.641,                 1.2358,                 1.5259,             0.00074702,             0.00074702,             0.00074702
                     11,                 1.5485,                 1.3581,                 1.4566,                0.68926,                 0.7165,                0.73685,                0.39233,                 1.6402,                 1.2864,                 1.5359,             0.00072902,             0.00072902,             0.00072902
                     12,                 1.5354,                 1.3122,                 1.4448,                0.73233,                0.68858,                 0.7649,                0.42641,                 1.5923,                 1.2192,                 1.5005,             0.00071102,             0.00071102,             0.00071102
                     13,                 1.5207,                 1.3061,                 1.4433,                0.71563,                0.73517,                 0.7688,                0.42925,                 1.5604,                 1.2206,                 1.4688,             0.00069302,             0.00069302,             0.00069302
                     14,                 1.5118,                 1.3023,                 1.4386,                 0.7368,                0.69741,                0.77196,                0.43149,                 1.5863,                  1.206,                 1.5065,             0.00067502,             0.00067502,             0.00067502
                     15,                 1.5093,                 1.2764,                 1.4274,                0.72633,                0.73375,                0.76742,                0.42702,                 1.6021,                 1.1597,                 1.4973,             0.00065703,             0.00065703,             0.00065703
                     16,                 1.4909,                 1.2543,                 1.4234,                0.73226,                0.73632,                0.78308,                0.44289,                 1.5512,                 1.1512,                 1.4682,             0.00063903,             0.00063903,             0.00063903
                     17,                 1.4793,                 1.2373,                 1.4069,                0.75514,                0.73833,                0.78265,                0.44165,                 1.5628,                 1.1408,                 1.4733,             0.00062103,             0.00062103,             0.00062103
                     18,                 1.4615,                 1.2238,                 1.4003,                0.74142,                0.72413,                0.77752,                0.43402,                 1.5809,                  1.157,                   1.48,             0.00060303,             0.00060303,             0.00060303
                     19,                 1.4656,                 1.2122,                 1.3944,                0.74309,                 0.7584,                0.79287,                0.44366,                 1.5471,                 1.0969,                 1.4576,             0.00058503,             0.00058503,             0.00058503
                     20,                 1.4596,                 1.1981,                 1.3903,                0.74273,                0.74244,                0.78179,                0.44902,                 1.5459,                 1.0875,                 1.4744,             0.00056703,             0.00056703,             0.00056703
                     21,                 1.4482,                  1.185,                   1.39,                0.73744,                0.77111,                0.79509,                0.45518,                 1.5304,                 1.1021,                 1.4625,             0.00054904,             0.00054904,             0.00054904
                     22,                 1.4427,                 1.1881,                 1.3884,                0.72787,                0.74671,                0.78952,                0.46172,                 1.5286,                 1.1188,                 1.4504,             0.00053104,             0.00053104,             0.00053104
                     23,                 1.4354,                 1.1728,                 1.3856,                0.72882,                0.78577,                0.79813,                0.46176,                  1.525,                 1.0756,                 1.4497,             0.00051304,             0.00051304,             0.00051304
                     24,                 1.4183,                 1.1562,                 1.3703,                0.74083,                0.74152,                0.78774,                0.44171,                 1.5609,                 1.1059,                 1.4731,             0.00049504,             0.00049504,             0.00049504
                     25,                  1.425,                  1.135,                  1.377,                0.73994,                0.77209,                 0.8139,                 0.4708,                 1.5151,                 1.0366,                 1.4381,             0.00047704,             0.00047704,             0.00047704
                     26,                 1.4189,                 1.1257,                 1.3694,                 0.7578,                 0.7524,                0.81439,                0.47234,                 1.5072,                 1.0602,                 1.4496,             0.00045904,             0.00045904,             0.00045904
                     27,                  1.396,                 1.1198,                 1.3578,                0.73208,                0.75449,                0.79458,                0.45731,                 1.5162,                 1.0641,                 1.4402,             0.00044105,             0.00044105,             0.00044105
                     28,                 1.3894,                 1.1038,                 1.3577,                0.76286,                0.76938,                0.80843,                0.47614,                 1.5112,                 1.0281,                 1.4387,             0.00042305,             0.00042305,             0.00042305
                     29,                 1.3857,                 1.0754,                 1.3497,                0.74149,                0.75294,                0.80763,                0.48015,                 1.4922,                 1.0429,                 1.4316,             0.00040505,             0.00040505,             0.00040505
                     30,                 1.3801,                 1.0802,                 1.3513,                0.75847,                0.76499,                0.81038,                0.47882,                 1.4911,                  1.016,                 1.4321,             0.00038705,             0.00038705,             0.00038705
                     31,                 1.3771,                 1.0716,                 1.3508,                 0.7531,                0.77232,                 0.8108,                0.47461,                 1.5353,                 1.0115,                 1.4457,             0.00036905,             0.00036905,             0.00036905
                     32,                 1.3599,                 1.0676,                 1.3389,                0.76432,                0.78766,                0.82382,                 0.4826,                 1.4923,                 1.0117,                 1.4263,             0.00035106,             0.00035106,             0.00035106
                     33,                 1.3481,                 1.0448,                 1.3326,                0.74526,                0.76692,                0.80614,                0.47982,                 1.4956,                 1.0044,                  1.427,             0.00033306,             0.00033306,             0.00033306
                     34,                 1.3347,                 1.0254,                 1.3228,                0.74969,                0.75253,                0.81179,                0.47551,                 1.4988,                 1.0132,                 1.4341,             0.00031506,             0.00031506,             0.00031506
                     35,                 1.3341,                 1.0092,                 1.3203,                0.76175,                0.75169,                0.81114,                0.47816,                 1.5016,                 1.0074,                 1.4265,             0.00029706,             0.00029706,             0.00029706
                     36,                 1.3245,                0.99575,                 1.3105,                 0.7416,                0.76677,                0.80949,                0.47576,                 1.5223,                 1.0024,                 1.4492,             0.00027906,             0.00027906,             0.00027906
                     37,                 1.3209,                0.99239,                 1.3136,                 0.7616,                0.77706,                0.82352,                0.48793,                   1.48,                0.97795,                 1.4193,             0.00026106,             0.00026106,             0.00026106
                     38,                 1.3012,                0.98135,                 1.3019,                 0.7444,                0.77745,                0.80163,                0.47722,                 1.5015,                0.99519,                 1.4328,             0.00024307,             0.00024307,             0.00024307
                     39,                 1.2927,                0.97487,                 1.2995,                 0.7693,                0.77131,                0.81818,                0.47832,                 1.5191,                0.97791,                 1.4383,             0.00022507,             0.00022507,             0.00022507
                     40,                 1.2912,                0.95663,                 1.2855,                0.75267,                0.78819,                0.81839,                0.48677,                  1.492,                0.97881,                 1.4209,             0.00020707,             0.00020707,             0.00020707
                     41,                 1.3012,                0.90519,                 1.3212,                0.77043,                0.78131,                0.82696,                0.49265,                 1.4858,                0.96631,                 1.4273,             0.00018907,             0.00018907,             0.00018907
                     42,                 1.2918,                0.88613,                 1.3184,                0.78185,                0.78647,                0.82602,                0.49151,                 1.4896,                0.93988,                 1.4191,             0.00017107,             0.00017107,             0.00017107
                     43,                 1.2815,                0.87491,                  1.311,                0.77976,                0.77138,                  0.832,                 0.4915,                 1.4941,                0.94905,                 1.4339,             0.00015308,             0.00015308,             0.00015308
                     44,                 1.2777,                0.86419,                 1.3127,                0.77409,                0.77023,                0.82634,                0.49302,                 1.4805,                0.95746,                  1.428,             0.00013508,             0.00013508,             0.00013508
                     45,                   1.25,                 0.8268,                 1.2928,                0.78659,                0.77141,                0.82915,                0.49576,                 1.5028,                0.94774,                 1.4413,             0.00011708,             0.00011708,             0.00011708
                     46,                 1.2395,                0.81962,                 1.2839,                0.83203,                0.73773,                0.83207,                0.49489,                 1.4938,                0.94804,                 1.4333,             9.9081e-05,             9.9081e-05,             9.9081e-05
                     47,                 1.2295,                0.79994,                 1.2809,                0.80563,                 0.7713,                0.82923,                0.49506,                 1.4999,                0.93696,                 1.4382,             8.1083e-05,             8.1083e-05,             8.1083e-05
                     48,                 1.2194,                0.79776,                 1.2733,                0.77262,                0.80061,                0.83178,                0.49516,                 1.4942,                0.94436,                 1.4304,             6.3085e-05,             6.3085e-05,             6.3085e-05
                     49,                 1.2066,                0.78203,                 1.2587,                0.82849,                0.74966,                0.82987,                0.49516,                 1.4921,                0.94688,                 1.4311,             4.5086e-05,             4.5086e-05,             4.5086e-05
