                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.5287,                 1.5179,                 1.7618,                0.63218,                0.71143,                 0.6903,                0.35287,                 1.5178,                 1.2513,                 1.9699,              0.0011059,              0.0011059,              0.0011059
                     36,                  1.454,                 1.4178,                 1.7128,                0.66167,                 0.7901,                0.76122,                0.42099,                 1.4987,                 1.1406,                 1.9375,              0.0010894,              0.0010894,              0.0010894
                     37,                 1.4593,                  1.393,                 1.6885,                0.65587,                0.74513,                0.72248,                0.39106,                 1.4975,                 1.3479,                 1.9692,              0.0010729,              0.0010729,              0.0010729
                     38,                 1.4348,                 1.3809,                 1.6883,                0.58507,                0.77659,                0.71306,                0.39461,                 1.4133,                 1.3184,                 1.8691,              0.0010564,              0.0010564,              0.0010564
                     39,                  1.441,                  1.331,                 1.6869,                0.57643,                0.71841,                0.69159,                0.36703,                 1.5186,                 1.2889,                 1.9686,              0.0010399,              0.0010399,              0.0010399
                     40,                 1.4412,                 1.4065,                 1.6893,                0.59768,                0.76638,                0.72868,                0.39301,                 1.4283,                 1.2463,                 1.9149,              0.0010234,              0.0010234,              0.0010234
                     41,                 1.4295,                 1.4404,                 1.6764,                0.67479,                0.73013,                0.75547,                0.39878,                 1.5001,                  1.201,                 1.9448,              0.0010069,              0.0010069,              0.0010069
                     42,                 1.3955,                 1.3155,                 1.6571,                0.60892,                0.74386,                0.73602,                0.40283,                 1.4948,                 1.2535,                 1.9332,             0.00099036,             0.00099036,             0.00099036
                     43,                 1.4071,                 1.4273,                 1.6858,                 0.5767,                0.78251,                 0.6848,                0.38697,                 1.4124,                 1.1947,                 1.8752,             0.00097386,             0.00097386,             0.00097386
                     44,                 1.4081,                 1.3758,                 1.6645,                0.61165,                0.75886,                0.74463,                0.38528,                 1.5882,                 1.2053,                 2.0327,             0.00095736,             0.00095736,             0.00095736
                     45,                 1.3598,                 1.2923,                 1.6284,                0.59331,                0.74585,                0.69565,                0.38813,                 1.5415,                 1.1246,                 2.0195,             0.00094085,             0.00094085,             0.00094085
                     46,                 1.3728,                 1.3067,                 1.6525,                0.63102,                0.84933,                0.78509,                0.41565,                 1.5285,                 1.1496,                 2.0151,             0.00092435,             0.00092435,             0.00092435
                     47,                  1.382,                  1.299,                 1.6549,                0.72604,                0.72617,                0.76411,                 0.4376,                  1.508,                 1.1575,                 1.9357,             0.00090785,             0.00090785,             0.00090785
                     48,                 1.3897,                 1.3084,                 1.6399,                0.65793,                 0.7094,                0.72446,                  0.384,                 1.5011,                 1.2008,                 1.9836,             0.00089134,             0.00089134,             0.00089134
                     49,                 1.3885,                 1.3315,                 1.6541,                0.67877,                0.74394,                0.71067,                0.40661,                 1.4062,                 1.1887,                 1.8675,             0.00087484,             0.00087484,             0.00087484
                     50,                 1.3264,                 1.2497,                 1.5939,                0.72882,                0.75088,                0.77383,                0.43845,                  1.409,                 1.2083,                 1.8731,             0.00085834,             0.00085834,             0.00085834
                     51,                 1.3146,                 1.2266,                 1.5959,                0.64341,                0.77359,                0.70187,                0.40025,                 1.4765,                  1.144,                 1.9364,             0.00084184,             0.00084184,             0.00084184
                     52,                 1.3074,                 1.1824,                 1.5743,                 0.6663,                0.81158,                0.75937,                0.42866,                 1.4838,                 1.1571,                 1.9139,             0.00082533,             0.00082533,             0.00082533
                     53,                 1.3573,                 1.2414,                  1.631,                0.69946,                0.75772,                0.75678,                0.44324,                   1.42,                 1.0808,                 1.8804,             0.00080883,             0.00080883,             0.00080883
                     54,                 1.2895,                 1.2363,                 1.5907,                0.69101,                0.76417,                0.76911,                0.41289,                  1.506,                  1.061,                 2.0067,             0.00079233,             0.00079233,             0.00079233
                     55,                 1.3726,                 1.2454,                 1.6435,                0.69233,                0.78653,                0.80425,                0.42711,                 1.5042,                 1.0969,                 1.9688,             0.00077582,             0.00077582,             0.00077582
                     56,                 1.2707,                 1.1292,                 1.5536,                0.76827,                0.76233,                0.83061,                0.46585,                 1.4266,                 1.0537,                 1.8791,             0.00075932,             0.00075932,             0.00075932
                     57,                 1.3041,                  1.159,                 1.5794,                0.75236,                0.79374,                0.82321,                0.46624,                 1.4468,                 1.0539,                 1.9163,             0.00074282,             0.00074282,             0.00074282
                     58,                 1.3083,                 1.1633,                 1.5742,                0.73828,                 0.7636,                0.76409,                0.42986,                 1.5002,                 1.1177,                 1.9657,             0.00072631,             0.00072631,             0.00072631
                     59,                 1.2741,                 1.1522,                 1.5452,                 0.7001,                0.69946,                0.71071,                 0.4273,                  1.497,                 1.1423,                 1.9777,             0.00070981,             0.00070981,             0.00070981
                     60,                 1.3038,                 1.2127,                 1.6058,                0.69418,                0.74031,                0.73158,                0.39552,                 1.5124,                 1.1682,                 1.9966,             0.00069331,             0.00069331,             0.00069331
                     61,                 1.2531,                 1.1256,                 1.5345,                0.71176,                0.77869,                 0.7883,                0.44233,                 1.4242,                 1.1093,                 1.8942,              0.0006768,              0.0006768,              0.0006768
                     62,                 1.3024,                  1.183,                 1.5831,                0.72088,                0.75035,                0.74371,                0.43034,                 1.4554,                 1.0964,                 1.9368,              0.0006603,              0.0006603,              0.0006603
                     63,                 1.2214,                 1.1974,                 1.5104,                0.70726,                0.74491,                0.74133,                0.40413,                 1.5429,                 1.0865,                 2.0562,              0.0006438,              0.0006438,              0.0006438
                     64,                 1.2709,                   1.13,                 1.5532,                0.76917,                0.77817,                0.81975,                0.44531,                 1.4375,                 1.0843,                 1.9221,             0.00062729,             0.00062729,             0.00062729
                     65,                 1.2173,                  1.152,                 1.5309,                0.67333,                0.75219,                0.73479,                 0.4245,                 1.5231,                 1.1589,                 2.0103,             0.00061079,             0.00061079,             0.00061079
                     66,                  1.213,                 1.0796,                 1.5207,                0.76987,                 0.7943,                0.79086,                0.44989,                 1.4628,                  1.049,                 1.9601,             0.00059429,             0.00059429,             0.00059429
                     67,                 1.2254,                 1.1117,                 1.5171,                 0.7973,                0.76899,                0.82259,                0.47308,                 1.5162,                 1.0304,                 2.0317,             0.00057778,             0.00057778,             0.00057778
                     68,                 1.1934,                  1.094,                 1.5007,                0.70481,                0.76407,                0.77733,                0.43804,                 1.4642,                 1.0809,                 1.9703,             0.00056128,             0.00056128,             0.00056128
                     69,                 1.2172,                 1.0785,                 1.5174,                0.72209,                0.77613,                0.75737,                 0.4326,                 1.5602,                 1.0657,                  2.046,             0.00054478,             0.00054478,             0.00054478
                     70,                 1.1841,                 1.0624,                 1.5078,                0.71624,                0.78167,                0.78374,                0.45594,                 1.3747,                 1.0469,                 1.8584,             0.00052827,             0.00052827,             0.00052827
                     71,                 1.2246,                 1.0925,                 1.5312,                0.75361,                0.75932,                0.78966,                0.42933,                 1.4534,                 1.1044,                 1.9147,             0.00051177,             0.00051177,             0.00051177
                     72,                 1.2097,                 1.0807,                 1.5168,                0.76181,                0.73687,                 0.8189,                0.46407,                 1.4591,                 1.0674,                 1.9416,             0.00049527,             0.00049527,             0.00049527
