                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.4095,                 1.1541,                 1.7512,                0.76049,                0.76027,                0.79819,                 0.4671,                 1.5069,                 1.1018,                 1.8902,             0.00031506,             0.00031506,             0.00031506
                     35,                 1.4049,                 1.1451,                 1.7475,                0.75963,                0.75302,                0.78489,                0.46168,                 1.5032,                 1.1362,                 1.8893,             0.00029706,             0.00029706,             0.00029706
                     36,                  1.382,                 1.1213,                 1.7304,                0.76159,                0.76836,                0.79686,                0.46801,                 1.5023,                 1.0886,                 1.8797,             0.00027906,             0.00027906,             0.00027906
                     37,                 1.3862,                  1.128,                  1.735,                0.74726,                0.74751,                0.77392,                0.46042,                  1.497,                 1.1168,                 1.8953,             0.00026106,             0.00026106,             0.00026106
                     38,                 1.3749,                 1.1157,                 1.7232,                0.76279,                0.76885,                0.80207,                0.46882,                 1.5107,                 1.0627,                 1.8873,             0.00024307,             0.00024307,             0.00024307
                     39,                 1.3628,                 1.0974,                 1.7132,                 0.7792,                0.75816,                0.79959,                0.47177,                 1.5026,                 1.0732,                 1.8816,             0.00022507,             0.00022507,             0.00022507
                     40,                 1.3568,                 1.0856,                  1.702,                0.78794,                0.77235,                0.81269,                0.47967,                  1.501,                 1.0524,                 1.8769,             0.00020707,             0.00020707,             0.00020707
                     41,                  1.372,                 1.0143,                  1.731,                0.77941,                0.76509,                0.81203,                0.48184,                 1.5109,                 1.0651,                  1.885,             0.00018907,             0.00018907,             0.00018907
                     42,                 1.3622,                0.99369,                 1.7275,                 0.7848,                0.77949,                0.81419,                0.47951,                 1.5107,                 1.0298,                  1.885,             0.00017107,             0.00017107,             0.00017107
                     43,                 1.3348,                0.98073,                  1.707,                0.78762,                0.77535,                0.81319,                0.48429,                 1.4979,                 1.0304,                 1.8933,             0.00015308,             0.00015308,             0.00015308
                     44,                 1.3351,                0.96859,                 1.7003,                0.78596,                0.76851,                 0.8161,                0.49186,                 1.4905,                 1.0182,                  1.876,             0.00013508,             0.00013508,             0.00013508
                     45,                 1.3031,                0.94597,                 1.6734,                0.77887,                0.78366,                0.82003,                0.48783,                 1.5024,                 1.0097,                 1.8904,             0.00011708,             0.00011708,             0.00011708
                     46,                 1.2987,                0.93024,                 1.6754,                0.77003,                0.77554,                0.81408,                0.49123,                 1.4993,                 1.0175,                 1.8893,             9.9081e-05,             9.9081e-05,             9.9081e-05
                     47,                  1.294,                0.91852,                 1.6748,                0.77317,                0.78957,                0.81941,                0.49187,                 1.5036,                  1.014,                 1.8885,             8.1083e-05,             8.1083e-05,             8.1083e-05
                     48,                 1.2872,                0.91176,                 1.6622,                0.80144,                0.76064,                0.81791,                0.48924,                 1.5023,                 1.0256,                 1.8882,             6.3085e-05,             6.3085e-05,             6.3085e-05
                     49,                  1.272,                 0.8953,                 1.6508,                0.79379,                 0.7685,                0.81719,                 0.4908,                 1.5016,                  1.013,                 1.8888,             4.5086e-05,             4.5086e-05,             4.5086e-05
                     50,                 1.2623,                 0.8912,                 1.6394,                0.78541,                0.77898,                0.82313,                0.49568,                 1.5024,                 1.0001,                 1.8894,             2.7088e-05,             2.7088e-05,             2.7088e-05
