                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7533,                 6.3704,                 2.1166,                0.00511,                0.51079,                0.03353,                 0.0099,                 2.2865,                 5.8517,                 3.4042,             0.00053932,             0.00053932,             0.00053932
                      2,                 1.9492,                 4.8158,                 2.2866,                0.55028,                0.10811,                0.02561,                0.00619,                 3.2652,                  8.728,                   12.3,              0.0010733,              0.0010733,              0.0010733
                      3,                 2.0142,                 3.6687,                 2.3184,                0.50511,                0.02027,                0.00176,                0.00034,                 3.7481,                 6.8651,                 9.3008,              0.0015853,              0.0015853,              0.0015853
                      4,                 1.9834,                 3.1046,                  2.282,                0.51391,                0.08108,                0.00666,                0.00148,                 3.9879,                  36.15,                 8.4145,               0.001568,               0.001568,               0.001568
                      5,                  1.967,                   2.59,                 2.2626,                0.54591,                 0.0473,                0.01962,                0.00481,                 2.8012,                 11.819,                 3.8861,               0.001535,               0.001535,               0.001535
                      6,                 1.9522,                  2.465,                 2.2197,                0.72518,                0.15502,                 0.1471,                 0.0725,                 2.2377,                 14.935,                 2.8626,               0.001502,               0.001502,               0.001502
                      7,                 1.8807,                 2.2348,                 2.1053,                  0.629,                0.10811,                0.07843,                0.03873,                 2.4404,                 6.7318,                 2.8594,               0.001469,               0.001469,               0.001469
                      8,                 1.7518,                 2.1991,                 2.0582,                0.29959,                0.40927,                0.34751,                 0.1686,                 1.9663,                 3.2977,                 2.4728,               0.001436,               0.001436,               0.001436
                      9,                 1.7831,                 2.1062,                 2.0895,                0.56583,                0.36107,                0.43051,                0.23021,                 1.6256,                 2.8342,                 2.1197,              0.0014029,              0.0014029,              0.0014029
                     10,                 1.7567,                 2.0287,                 2.0404,                0.72792,                0.22973,                0.24241,                0.10996,                  2.115,                 3.7884,                 2.6766,              0.0013699,              0.0013699,              0.0013699
                     11,                 1.7032,                 1.9544,                 1.9872,                0.42089,                0.55925,                0.55041,                0.25637,                 1.8238,                 1.7966,                 2.2456,              0.0013369,              0.0013369,              0.0013369
                     12,                 1.7058,                 1.9613,                 2.0385,                 0.5245,                0.57018,                0.52574,                0.24208,                 1.8458,                 1.8004,                 2.2854,              0.0013039,              0.0013039,              0.0013039
                     13,                 1.7459,                 1.9862,                 1.9998,                 0.3448,                0.38408,                0.36819,                0.19422,                 1.6918,                 3.2468,                 2.1274,              0.0012709,              0.0012709,              0.0012709
                     14,                 1.6794,                 1.8823,                 1.9542,                0.42441,                0.50804,                0.48948,                0.25346,                 1.6523,                 1.8736,                 2.0966,              0.0012379,              0.0012379,              0.0012379
                     15,                 1.6719,                  1.887,                 1.9841,                0.49681,                0.53495,                0.58182,                0.29874,                 1.6805,                 1.6855,                 2.1229,              0.0012049,              0.0012049,              0.0012049
                     16,                 1.6714,                 1.7733,                 1.9537,                0.50901,                0.60378,                0.59935,                0.30641,                 1.6415,                  1.549,                 2.0964,              0.0011719,              0.0011719,              0.0011719
