                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.9648,                 4.4643,                 1.5812,                 0.4675,                0.57727,                0.49282,                 0.2098,                 4.0722,                  1.911,                 1.6615,             0.00030174,             0.00030174,             0.00030174
                      2,                 3.9314,                 2.3117,                 1.5351,                0.55379,                0.60261,                0.59291,                0.29439,                 3.8637,                   1.65,                 1.5315,             0.00059276,             0.00059276,             0.00059276
                      3,                  3.889,                 1.8435,                 1.5342,                0.52369,                0.60304,                0.57021,                0.27025,                 3.9098,                 1.8604,                 1.6023,             0.00087179,             0.00087179,             0.00087179
                      4,                 3.8733,                 1.7122,                 1.5342,                0.65329,                0.62544,                0.67405,                0.31853,                 3.9528,                 1.5187,                 1.5737,             0.00085501,             0.00085501,             0.00085501
                      5,                 3.8353,                 1.6149,                 1.5138,                0.58839,                0.64278,                0.65725,                0.33082,                 3.8602,                  1.501,                 1.5718,             0.00083701,             0.00083701,             0.00083701
                      6,                 3.7934,                 1.5394,                 1.4951,                0.60632,                0.65225,                0.67688,                0.34569,                 3.8342,                 1.4416,                 1.5393,             0.00081901,             0.00081901,             0.00081901
                      7,                  3.774,                 1.4889,                 1.4867,                0.68672,                0.67463,                0.70777,                0.35325,                 3.8922,                 1.4581,                 1.5679,             0.00080101,             0.00080101,             0.00080101
                      8,                  3.748,                 1.4445,                 1.4724,                0.66549,                0.72195,                0.73721,                0.38253,                 3.8434,                 1.3106,                 1.5396,             0.00078301,             0.00078301,             0.00078301
                      9,                 3.7267,                 1.4154,                 1.4597,                0.66056,                0.72067,                0.72564,                0.38423,                  3.815,                 1.2927,                 1.5089,             0.00076501,             0.00076501,             0.00076501
                     10,                  3.723,                 1.3798,                 1.4553,                0.66545,                0.69807,                0.72876,                 0.3992,                 3.8017,                 1.2814,                 1.5269,             0.00074702,             0.00074702,             0.00074702
                     11,                 3.6904,                 1.3484,                 1.4427,                0.71747,                0.66541,                0.71819,                0.38411,                 3.8123,                 1.3151,                 1.5325,             0.00072902,             0.00072902,             0.00072902
                     12,                 3.6763,                 1.3103,                  1.434,                0.72065,                0.70867,                0.75456,                0.40916,                 3.7736,                 1.2302,                 1.4833,             0.00071102,             0.00071102,             0.00071102
                     13,                 3.6642,                 1.3078,                 1.4256,                0.69691,                0.70385,                 0.7477,                0.41783,                 3.7613,                 1.2269,                 1.4766,             0.00069302,             0.00069302,             0.00069302
                     14,                 3.6528,                 1.2957,                 1.4212,                 0.6678,                 0.7272,                0.74151,                0.41427,                 3.7569,                 1.2663,                 1.4983,             0.00067502,             0.00067502,             0.00067502
                     15,                 3.6538,                 1.2643,                 1.4091,                 0.7192,                 0.7208,                0.75386,                0.41459,                 3.7355,                 1.2205,                 1.4734,             0.00065703,             0.00065703,             0.00065703
                     16,                 3.6321,                 1.2616,                 1.4009,                 0.7317,                0.73898,                 0.7692,                0.43786,                 3.7243,                 1.1463,                 1.4559,             0.00063903,             0.00063903,             0.00063903
                     17,                 3.6211,                 1.2451,                 1.3924,                0.72543,                0.75609,                0.77033,                0.43507,                 3.7449,                 1.1515,                 1.4567,             0.00062103,             0.00062103,             0.00062103
