                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.4037,                  1.144,                 1.6473,                0.73151,                0.78491,                0.80623,                0.47154,                 1.5126,                 1.0697,                 1.7704,             0.00031506,             0.00031506,             0.00031506
                     35,                 1.3912,                 1.1205,                 1.6446,                0.75549,                0.76602,                 0.7909,                0.47302,                 1.5128,                  1.096,                 1.7833,             0.00029706,             0.00029706,             0.00029706
                     36,                 1.3746,                 1.1028,                 1.6321,                0.76929,                0.77018,                0.80842,                0.48031,                 1.5097,                 1.0684,                 1.7795,             0.00027906,             0.00027906,             0.00027906
                     37,                  1.384,                 1.1064,                 1.6357,                0.73258,                0.77744,                0.79609,                0.47428,                 1.5068,                 1.0795,                  1.789,             0.00026106,             0.00026106,             0.00026106
                     38,                 1.3663,                  1.096,                 1.6251,                0.78105,                0.78121,                0.81886,                0.48773,                 1.5166,                 1.0419,                 1.7877,             0.00024307,             0.00024307,             0.00024307
                     39,                 1.3611,                  1.081,                 1.6211,                0.75268,                0.78974,                0.80474,                0.47363,                 1.5125,                 1.0682,                 1.7791,             0.00022507,             0.00022507,             0.00022507
                     40,                 1.3496,                 1.0631,                  1.608,                 0.8012,                0.73835,                0.80893,                0.48001,                 1.5076,                 1.0563,                 1.7694,             0.00020707,             0.00020707,             0.00020707
                     41,                 1.3722,                 1.0029,                 1.6341,                0.77639,                0.77353,                0.81789,                0.48306,                 1.5151,                 1.0441,                 1.7791,             0.00018907,             0.00018907,             0.00018907
                     42,                 1.3486,                 0.9813,                 1.6138,                0.77696,                0.79078,                0.82594,                0.49481,                 1.5091,                 1.0275,                 1.7813,             0.00017107,             0.00017107,             0.00017107
                     43,                  1.333,                0.96943,                 1.6087,                0.79567,                0.76239,                0.81944,                0.49214,                 1.5093,                 1.0192,                 1.7868,             0.00015308,             0.00015308,             0.00015308
                     44,                 1.3281,                0.95683,                 1.5979,                0.79979,                0.75794,                0.82153,                0.48768,                 1.5047,                 1.0322,                 1.7798,             0.00013508,             0.00013508,             0.00013508
                     45,                 1.2993,                0.92914,                 1.5748,                0.76124,                0.77259,                0.81806,                0.49308,                 1.5099,                 1.0208,                 1.7852,             0.00011708,             0.00011708,             0.00011708
                     46,                 1.2937,                0.92106,                 1.5753,                0.78099,                0.76678,                0.81694,                0.49023,                 1.5053,                 1.0215,                 1.7837,             9.9081e-05,             9.9081e-05,             9.9081e-05
                     47,                 1.2826,                0.90704,                 1.5683,                 0.7861,                0.76168,                0.81048,                 0.4886,                 1.5118,                 1.0246,                 1.7844,             8.1083e-05,             8.1083e-05,             8.1083e-05
                     48,                 1.2759,                0.90179,                   1.56,                0.78055,                0.76205,                0.81165,                0.48439,                 1.5114,                 1.0369,                 1.7874,             6.3085e-05,             6.3085e-05,             6.3085e-05
                     49,                 1.2587,                0.88369,                 1.5482,                0.78098,                0.76583,                0.81494,                0.48711,                 1.5143,                 1.0415,                 1.7934,             4.5086e-05,             4.5086e-05,             4.5086e-05
                     50,                 1.2562,                0.88087,                 1.5407,                0.80112,                0.75543,                0.81893,                0.49096,                 1.5117,                  1.022,                 1.7888,             2.7088e-05,             2.7088e-05,             2.7088e-05
