                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.3401,                 1.0317,                 1.3131,                0.76389,                0.76692,                0.82193,                0.48178,                  1.501,                 1.0029,                 1.4193,             0.00031506,             0.00031506,             0.00031506
                     35,                 1.3345,                 1.0126,                 1.3078,                0.76114,                0.79735,                0.82014,                0.48157,                 1.4804,                 1.0016,                 1.4011,             0.00029706,             0.00029706,             0.00029706
                     36,                 1.3275,                0.99726,                 1.3019,                0.75665,                0.74536,                0.80102,                0.47039,                 1.5153,                 1.0021,                 1.4265,             0.00027906,             0.00027906,             0.00027906
                     37,                 1.3235,                0.99519,                  1.304,                0.74032,                0.78702,                 0.8241,                0.48739,                 1.4985,                0.98827,                 1.4095,             0.00026106,             0.00026106,             0.00026106
                     38,                 1.3128,                0.99134,                 1.2962,                 0.7723,                0.78152,                0.82815,                0.48286,                 1.5146,                0.95636,                 1.4241,             0.00024307,             0.00024307,             0.00024307
                     39,                 1.3028,                0.96969,                 1.2892,                0.77364,                0.76667,                0.81466,                0.47831,                 1.5122,                  0.972,                 1.4257,             0.00022507,             0.00022507,             0.00022507
                     40,                 1.2969,                0.95306,                 1.2774,                0.76766,                0.78316,                0.81609,                0.48473,                 1.5041,                0.96464,                 1.4159,             0.00020707,             0.00020707,             0.00020707
                     41,                 1.3103,                 0.9042,                 1.3129,                0.80419,                0.75252,                0.82563,                0.48821,                 1.4908,                0.95861,                  1.415,             0.00018907,             0.00018907,             0.00018907
                     42,                 1.3028,                0.88976,                 1.3135,                0.79415,                0.78774,                0.83417,                0.49054,                 1.5116,                0.94008,                 1.4272,             0.00017107,             0.00017107,             0.00017107
                     43,                 1.2885,                0.87382,                 1.3057,                0.79926,                0.77841,                0.83155,                0.49018,                 1.5041,                0.92949,                 1.4318,             0.00015308,             0.00015308,             0.00015308
                     44,                 1.2872,                0.86635,                 1.3098,                 0.7682,                0.79889,                0.82344,                0.49333,                 1.4916,                0.92945,                 1.4211,             0.00013508,             0.00013508,             0.00013508
                     45,                 1.2622,                0.83869,                 1.2854,                0.79634,                0.79718,                0.83101,                0.49358,                 1.5135,                0.92823,                 1.4336,             0.00011708,             0.00011708,             0.00011708
                     46,                 1.2489,                0.82626,                 1.2789,                0.80616,                0.78395,                0.83363,                0.49526,                 1.5029,                0.92827,                 1.4324,             9.9081e-05,             9.9081e-05,             9.9081e-05
                     47,                 1.2409,                0.80176,                  1.273,                0.80721,                0.78942,                0.84059,                0.49736,                 1.4978,                0.92397,                 1.4302,             8.1083e-05,             8.1083e-05,             8.1083e-05
                     48,                 1.2318,                0.80543,                 1.2714,                0.81005,                0.79724,                0.83497,                0.49897,                  1.499,                 0.9257,                 1.4341,             6.3085e-05,             6.3085e-05,             6.3085e-05
                     49,                  1.223,                0.78915,                 1.2597,                0.80647,                0.78307,                0.82989,                0.49393,                 1.5086,                0.91966,                 1.4409,             4.5086e-05,             4.5086e-05,             4.5086e-05
                     50,                 1.2131,                0.78558,                 1.2552,                0.80807,                0.78615,                0.83148,                 0.4955,                 1.5006,                0.91968,                  1.433,             2.7088e-05,             2.7088e-05,             2.7088e-05
