                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.9661,                 4.5306,                 1.5671,                0.43427,                 0.4325,                0.42183,                0.17149,                 4.0949,                 2.2137,                 1.7029,             0.00030174,             0.00030174,             0.00030174
                      2,                 3.9316,                 2.3338,                  1.539,                0.58212,                0.61715,                0.58502,                 0.2702,                 3.9819,                 1.7122,                 1.6231,             0.00059276,             0.00059276,             0.00059276
                      3,                 3.9063,                  1.841,                 1.5355,                0.50404,                0.57891,                0.55852,                0.27204,                 3.9227,                 2.0304,                 1.6082,             0.00087179,             0.00087179,             0.00087179
                      4,                 3.8761,                 1.7322,                 1.5337,                0.62809,                0.63741,                0.65231,                0.31162,                 3.9996,                 1.5632,                 1.5984,             0.00085501,             0.00085501,             0.00085501
                      5,                 3.8256,                  1.622,                 1.4988,                0.59129,                  0.624,                0.64067,                 0.3276,                 3.8966,                 1.5224,                 1.5646,             0.00083701,             0.00083701,             0.00083701
                      6,                 3.7837,                 1.5379,                 1.4831,                0.64893,                0.65091,                0.68548,                 0.3495,                  3.883,                 1.4593,                 1.5568,             0.00081901,             0.00081901,             0.00081901
                      7,                 3.7675,                 1.4852,                  1.463,                0.65517,                0.65943,                0.69253,                0.36289,                 3.8369,                 1.4311,                 1.5369,             0.00080101,             0.00080101,             0.00080101
                      8,                 3.7333,                 1.4551,                 1.4504,                0.69918,                 0.7141,                0.73194,                0.40254,                 3.7476,                 1.3047,                 1.4815,             0.00078301,             0.00078301,             0.00078301
                      9,                 3.7144,                 1.4058,                 1.4423,                 0.7095,                 0.6935,                0.73537,                0.37997,                 3.8189,                 1.2806,                 1.5199,             0.00076501,             0.00076501,             0.00076501
                     10,                  3.715,                 1.3852,                  1.448,                0.69699,                0.69709,                0.74132,                0.38973,                 3.7855,                 1.2488,                 1.4902,             0.00074702,             0.00074702,             0.00074702
                     11,                 3.6892,                  1.358,                 1.4365,                 0.7248,                0.68373,                0.74261,                0.40106,                 3.7908,                 1.2935,                 1.5275,             0.00072902,             0.00072902,             0.00072902
                     12,                 3.6705,                 1.3114,                 1.4235,                0.70546,                0.69916,                0.75318,                0.42341,                 3.7296,                 1.2269,                 1.4743,             0.00071102,             0.00071102,             0.00071102
                     13,                 3.6629,                 1.3122,                 1.4259,                0.70984,                0.72436,                0.76492,                0.42404,                 3.7548,                 1.2336,                 1.4828,             0.00069302,             0.00069302,             0.00069302
                     14,                 3.6514,                 1.2988,                 1.4205,                0.71949,                0.70959,                 0.7692,                0.42984,                 3.7542,                 1.1946,                 1.4878,             0.00067502,             0.00067502,             0.00067502
                     15,                 3.6452,                 1.2675,                 1.3994,                0.69878,                0.74604,                0.77192,                0.42193,                 3.7346,                 1.1916,                 1.4645,             0.00065703,             0.00065703,             0.00065703
                     16,                 3.6235,                 1.2576,                 1.3922,                0.73583,                0.69244,                0.75434,                0.42364,                 3.7308,                 1.2107,                 1.4533,             0.00063903,             0.00063903,             0.00063903
                     17,                 3.6152,                 1.2428,                 1.3878,                0.71715,                 0.7432,                 0.7774,                0.43186,                 3.7477,                 1.1542,                 1.4602,             0.00062103,             0.00062103,             0.00062103
                     18,                 3.6004,                 1.2281,                 1.3847,                0.72791,                0.76155,                0.78319,                0.44807,                  3.686,                 1.1409,                 1.4329,             0.00060303,             0.00060303,             0.00060303
                     19,                 3.6016,                 1.2168,                  1.385,                0.75236,                0.74315,                0.78411,                 0.4381,                 3.6894,                 1.1189,                 1.4343,             0.00058503,             0.00058503,             0.00058503
                     20,                 3.5929,                 1.1971,                 1.3747,                0.78531,                0.70051,                0.79566,                 0.4583,                 3.6932,                 1.0893,                 1.4395,             0.00056703,             0.00056703,             0.00056703
                     21,                 3.5871,                 1.1809,                 1.3787,                0.75959,                0.74507,                0.79858,                0.45584,                 3.6806,                 1.0718,                 1.4262,             0.00054904,             0.00054904,             0.00054904
                     22,                 3.5758,                 1.1841,                 1.3717,                0.75606,                0.74225,                 0.7931,                0.45763,                 3.6636,                 1.0759,                 1.4118,             0.00053104,             0.00053104,             0.00053104
                     23,                 3.5689,                 1.1706,                 1.3665,                0.74668,                0.74853,                0.78902,                0.45838,                 3.6552,                 1.0736,                 1.4293,             0.00051304,             0.00051304,             0.00051304
