                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 3.4691,                 1.0305,                 1.3268,                0.75734,                0.79206,                0.81507,                0.48085,                 3.6471,                  1.003,                 1.4294,             0.00031506,             0.00031506,             0.00031506
                     35,                 3.4597,                 1.0169,                 1.3198,                0.78201,                0.76534,                0.82176,                0.48252,                  3.636,                 1.0138,                 1.4226,             0.00029706,             0.00029706,             0.00029706
                     36,                 3.4541,                 1.0043,                 1.3112,                 0.7535,                0.77516,                0.82221,                0.48113,                 3.6662,                0.99105,                 1.4432,             0.00027906,             0.00027906,             0.00027906
                     37,                 3.4428,                0.99331,                 1.3108,                0.75762,                0.77878,                0.82243,                0.48598,                 3.6362,                0.98525,                 1.4286,             0.00026106,             0.00026106,             0.00026106
                     38,                 3.4361,                0.99183,                 1.3067,                0.76213,                0.76539,                0.81175,                0.47887,                 3.6662,                0.99357,                 1.4433,             0.00024307,             0.00024307,             0.00024307
                     39,                 3.4268,                0.97157,                 1.2972,                0.75621,                0.77713,                0.81508,                0.48152,                 3.6545,                0.98447,                 1.4249,             0.00022507,             0.00022507,             0.00022507
                     40,                 3.4197,                0.95348,                 1.2861,                0.74169,                 0.7891,                0.80961,                 0.4849,                   3.65,                0.97687,                 1.4311,             0.00020707,             0.00020707,             0.00020707
                     41,                 3.4454,                0.91023,                 1.3237,                0.78643,                0.77205,                0.82499,                0.49054,                 3.6448,                0.96627,                 1.4296,             0.00018907,             0.00018907,             0.00018907
                     42,                 3.4399,                 0.8879,                 1.3247,                0.77724,                0.78066,                0.83232,                0.49285,                 3.6562,                0.95715,                 1.4302,             0.00017107,             0.00017107,             0.00017107
                     43,                 3.4208,                 0.8788,                 1.3148,                0.80248,                0.78415,                0.83257,                 0.4956,                 3.6367,                0.94113,                 1.4232,             0.00015308,             0.00015308,             0.00015308
                     44,                 3.4176,                0.86072,                 1.3151,                0.79619,                0.77906,                0.82905,                0.49099,                 3.6348,                0.95276,                 1.4225,             0.00013508,             0.00013508,             0.00013508
                     45,                 3.3945,                0.83442,                 1.2995,                 0.7947,                0.78655,                0.83264,                0.49574,                 3.6446,                0.93474,                 1.4227,             0.00011708,             0.00011708,             0.00011708
                     46,                 3.3846,                0.82811,                 1.2931,                0.79266,                0.79136,                0.83803,                0.49718,                 3.6415,                0.93044,                 1.4263,             9.9081e-05,             9.9081e-05,             9.9081e-05
                     47,                 3.3773,                0.80314,                   1.29,                0.78003,                0.79936,                 0.8326,                0.49113,                 3.6522,                 0.9367,                 1.4363,             8.1083e-05,             8.1083e-05,             8.1083e-05
                     48,                 3.3606,                0.79625,                 1.2801,                0.79253,                0.78821,                0.82601,                0.49097,                 3.6459,                0.94163,                 1.4291,             6.3085e-05,             6.3085e-05,             6.3085e-05
                     49,                 3.3525,                0.78568,                   1.27,                0.79339,                0.78697,                0.83016,                0.49472,                 3.6466,                0.93687,                 1.4252,             4.5086e-05,             4.5086e-05,             4.5086e-05
                     50,                 3.3397,                0.77986,                 1.2638,                0.79669,                0.77665,                0.82944,                0.49512,                 3.6437,                0.93795,                 1.4266,             2.7088e-05,             2.7088e-05,             2.7088e-05
