                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7239,                  5.822,                 2.0663,                0.00218,                0.57187,                0.06257,                0.02206,                 2.9104,                 6.6051,                 3.9072,             0.00053932,             0.00053932,             0.00053932
                      2,                 2.0067,                 4.5047,                 2.2633,                 0.0988,                0.08784,                0.03578,                0.00874,                 2.9133,                 17.214,                 5.9681,              0.0010733,              0.0010733,              0.0010733
                      3,                 2.0541,                 3.4785,                 2.2926,                  4e-05,                0.00676,                  1e-05,                      0,                  5.101,                 281.32,                 127.09,              0.0015853,              0.0015853,              0.0015853
                      4,                 2.0705,                 3.0292,                 2.2887,                0.51353,                0.04054,                0.00358,                0.00098,                 3.8147,                 29.562,                 8.0372,               0.001568,               0.001568,               0.001568
                      5,                 2.0283,                 2.5923,                  2.262,                0.69844,                0.12162,                0.10329,                0.04283,                 2.4827,                 11.416,                 2.7916,               0.001535,               0.001535,               0.001535
                      6,                 1.8926,                 2.3509,                  2.066,                0.43337,                0.17515,                0.17608,                0.08461,                 2.1872,                 9.7064,                 3.1444,               0.001502,               0.001502,               0.001502
                      7,                 1.8814,                 2.1292,                 2.0518,                0.20269,                0.21622,                0.17726,                0.09106,                 2.1467,                 5.8647,                 2.5962,               0.001469,               0.001469,               0.001469
                      8,                 1.7757,                 2.0488,                 1.9858,                0.81311,                0.25676,                0.35674,                0.17764,                 1.9044,                 5.5345,                 2.4179,               0.001436,               0.001436,               0.001436
                      9,                 1.7596,                 2.0683,                 1.9975,                0.31517,                0.37469,                0.28318,                0.11773,                  2.347,                 2.9185,                 2.9114,              0.0014029,              0.0014029,              0.0014029
                     10,                 1.7607,                  1.952,                 1.9751,                0.37694,                0.60043,                 0.4994,                 0.2526,                 1.8064,                 2.3261,                 2.2674,              0.0013699,              0.0013699,              0.0013699
                     11,                 1.7094,                 1.8845,                 1.9303,                0.50018,                0.62331,                0.55513,                0.26484,                   1.86,                 1.7536,                 2.2586,              0.0013369,              0.0013369,              0.0013369
                     12,                 1.7867,                 1.9355,                 2.0192,                0.41764,                 0.5602,                0.54527,                0.27654,                 1.6633,                   2.02,                 2.0951,              0.0013039,              0.0013039,              0.0013039
                     13,                 1.7457,                 1.8883,                 1.9691,                0.56939,                0.58137,                0.59425,                0.28578,                 1.7625,                 1.7665,                 2.1923,              0.0012709,              0.0012709,              0.0012709
                     14,                 1.6557,                 1.8103,                 1.9048,                 0.4801,                0.57187,                0.52769,                0.29025,                 1.6733,                   1.79,                 2.1015,              0.0012379,              0.0012379,              0.0012379
                     15,                 1.6461,                 1.7548,                 1.8941,                0.64192,                0.64893,                0.67725,                0.32173,                 1.6866,                 1.7162,                 2.1322,              0.0012049,              0.0012049,              0.0012049
                     16,                  1.645,                  1.722,                 1.8882,                 0.5299,                0.62434,                0.55614,                0.28572,                 1.7018,                 1.6696,                 2.1339,              0.0011719,              0.0011719,              0.0011719
                     17,                 1.6656,                 1.7477,                  1.922,                0.52665,                0.78879,                0.67775,                0.34442,                 1.5902,                 1.7156,                 2.0188,              0.0011389,              0.0011389,              0.0011389
                     18,                 1.5831,                 1.6288,                 1.8235,                0.54039,                0.64514,                0.58801,                0.30111,                 1.6681,                 1.5935,                 2.1171,              0.0011059,              0.0011059,              0.0011059
                     19,                 1.6082,                 1.6142,                 1.8442,                0.59729,                0.71113,                 0.6824,                0.35875,                   1.67,                 1.4229,                 2.0659,              0.0010729,              0.0010729,              0.0010729
                     20,                  1.579,                  1.623,                 1.7978,                0.60018,                  0.601,                0.67212,                0.35769,                 1.6264,                 1.4123,                 2.0496,              0.0010399,              0.0010399,              0.0010399
                     21,                 1.5398,                 1.5405,                 1.7802,                0.50978,                0.73192,                0.63662,                0.34739,                  1.597,                 1.4036,                 2.0373,              0.0010069,              0.0010069,              0.0010069
                     22,                 1.5472,                  1.565,                 1.7912,                0.50832,                 0.7192,                0.63104,                0.35077,                 1.6014,                 1.3608,                 2.0347,             0.00097386,             0.00097386,             0.00097386
                     23,                 1.5134,                 1.5254,                 1.7605,                 0.6111,                0.71683,                0.66546,                0.36044,                 1.5004,                 1.4049,                 1.9449,             0.00094085,             0.00094085,             0.00094085
                     24,                 1.4937,                 1.5009,                 1.7501,                 0.5374,                0.69919,                0.65248,                0.36004,                 1.5211,                 1.3582,                  1.974,             0.00090785,             0.00090785,             0.00090785
                     25,                 1.5361,                 1.4783,                 1.7835,                 0.5279,                0.73553,                0.69331,                0.35954,                 1.5344,                 1.4706,                 1.9853,             0.00087484,             0.00087484,             0.00087484
                     26,                  1.471,                 1.4425,                  1.716,                0.61548,                0.70463,                0.72001,                 0.3898,                 1.4825,                   1.38,                  1.938,             0.00084184,             0.00084184,             0.00084184
                     27,                 1.4464,                 1.4427,                 1.7131,                0.66414,                0.77009,                0.75646,                0.43021,                 1.4324,                 1.2096,                 1.8759,             0.00080883,             0.00080883,             0.00080883
                     28,                 1.4788,                 1.4372,                 1.7428,                0.72219,                 0.6963,                0.75949,                0.43148,                   1.51,                 1.2387,                 1.9508,             0.00077582,             0.00077582,             0.00077582
                     29,                 1.4656,                 1.4245,                 1.7186,                0.66544,                 0.7077,                0.70099,                0.37477,                 1.5566,                 1.2713,                 2.0072,             0.00074282,             0.00074282,             0.00074282
                     30,                 1.4522,                 1.3396,                 1.7034,                0.61937,                 0.6691,                0.68805,                0.39096,                 1.4601,                 1.2449,                 1.9336,             0.00070981,             0.00070981,             0.00070981
                     31,                 1.4232,                 1.3676,                 1.6791,                0.68793,                0.77685,                0.73298,                0.42415,                 1.4694,                 1.1873,                 1.9497,              0.0006768,              0.0006768,              0.0006768
                     32,                 1.4468,                  1.378,                 1.7141,                0.67533,                0.74917,                0.73211,                0.41584,                 1.3865,                 1.1557,                 1.8604,              0.0006438,              0.0006438,              0.0006438
                     33,                 1.4241,                 1.4042,                 1.7074,                0.71686,                0.73631,                0.76364,                0.42688,                 1.4442,                 1.2123,                 1.8963,             0.00061079,             0.00061079,             0.00061079
                     34,                 1.4041,                 1.3473,                 1.6875,                 0.6906,                0.74493,                0.74007,                0.40164,                 1.4974,                 1.1671,                 1.9623,             0.00057778,             0.00057778,             0.00057778
                     35,                 1.4146,                 1.3918,                 1.6927,                0.69993,                0.75771,                 0.7634,                0.41231,                  1.515,                 1.1854,                 1.9894,             0.00054478,             0.00054478,             0.00054478
                     36,                 1.3853,                 1.3162,                 1.6789,                0.72518,                0.80932,                0.80283,                0.45784,                 1.3843,                 1.0729,                 1.8498,             0.00051177,             0.00051177,             0.00051177
                     37,                 1.3818,                 1.3179,                 1.6536,                0.69481,                0.70363,                 0.7177,                0.41547,                  1.415,                 1.1724,                 1.8963,             0.00047876,             0.00047876,             0.00047876
                     38,                 1.3244,                 1.2454,                 1.6302,                0.66133,                0.77484,                0.75381,                 0.4381,                 1.4604,                  1.119,                 1.9117,             0.00044576,             0.00044576,             0.00044576
                     39,                 1.3413,                 1.2323,                 1.6291,                 0.7575,                0.74483,                0.79081,                0.44485,                 1.4538,                 1.1321,                 1.8875,             0.00041275,             0.00041275,             0.00041275
                     40,                 1.3143,                 1.2734,                 1.6093,                0.68173,                0.78528,                0.79581,                0.45864,                 1.3308,                 1.0853,                 1.8384,             0.00037974,             0.00037974,             0.00037974
                     41,                 1.2996,                 1.1366,                 1.7491,                0.74339,                0.77009,                 0.7738,                0.45852,                 1.3884,                 1.0568,                 1.8809,             0.00034674,             0.00034674,             0.00034674
                     42,                 1.2521,                 1.1214,                 1.7018,                0.72367,                0.75737,                0.78854,                0.46135,                 1.4221,                 1.1051,                 1.9071,             0.00031373,             0.00031373,             0.00031373
                     43,                 1.2612,                 1.0689,                 1.7293,                0.64822,                0.77036,                0.74093,                0.44312,                 1.3916,                 1.0723,                 1.8715,             0.00028072,             0.00028072,             0.00028072
                     44,                 1.2118,                 1.0118,                 1.6693,                0.74444,                0.79607,                0.83245,                0.47354,                 1.4049,                 1.0142,                 1.8725,             0.00024772,             0.00024772,             0.00024772
                     45,                 1.1805,                 1.0083,                 1.6482,                0.75963,                0.78861,                0.84817,                0.49795,                 1.3611,                 1.0033,                 1.8375,             0.00021471,             0.00021471,             0.00021471
                     46,                 1.1775,                0.97251,                 1.6417,                 0.7643,                0.78765,                0.83415,                0.51291,                 1.2982,                0.97992,                 1.7845,              0.0001817,              0.0001817,              0.0001817
                     47,                 1.1874,                0.97406,                 1.6528,                0.70663,                 0.8084,                0.81132,                0.49383,                 1.3248,                0.99189,                 1.8105,              0.0001487,              0.0001487,              0.0001487
                     48,                 1.1373,                0.94994,                 1.6273,                0.76853,                0.80309,                0.83902,                 0.5033,                 1.3056,                 1.0082,                 1.7949,             0.00011569,             0.00011569,             0.00011569
                     49,                 1.1371,                0.94555,                 1.6276,                0.73113,                0.78164,                0.81442,                0.49075,                 1.3477,                  1.013,                 1.8274,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     50,                  1.129,                0.93198,                 1.6045,                 0.7407,                0.78585,                0.83572,                0.48792,                 1.3304,                0.99195,                 1.8204,             4.9677e-05,             4.9677e-05,             4.9677e-05
